,added,killed
2135,982,917
2136,652,490
2137,458,36
2138,884,162
2139,659,833
2140,293,484
2141,358,116
2142,557,764
2143,78,290
2144,954,183
2145,558,315
2146,36,716
2147,184,158
2148,402,286
2149,973,162
2150,202,271
2151,515,934
2152,797,653
2153,95,654
2154,373,653
2155,587,785
2156,841,460
2157,562,519
2158,157,674
2159,389,161
2160,568,378
2161,350,71
2162,558,988
2163,923,728
2164,950,649
2165,429,429
2166,551,803
2167,716,302
2168,950,301
2169,585,470
2170,39,71
2171,233,485
2172,916,667
2173,386,158
2174,934,999
2175,342,855
2176,408,474
2177,92,707
2178,942,909
2179,476,942
2180,30,427
2181,445,71
2182,173,988
2183,773,591
2184,173,474
2185,399,641
2186,619,761
2187,849,887
2188,125,546
2189,296,272
2190,959,183
2191,551,653
2192,641,275
2193,128,314
2194,652,800
2195,398,471
2196,713,783
2197,392,484
2198,989,154
2199,855,378
2200,560,887
2201,882,554
2202,796,667
2203,347,612
2204,841,71
2205,38,302
2206,833,157
2207,120,615
2208,959,304
2209,286,724
2210,950,941
2211,904,803
2212,507,796
2213,662,293
2214,889,572
2215,269,293
2216,301,36
2217,491,484
2218,342,667
2219,684,113
2220,133,551
2221,36,803
2222,255,971
2223,386,863
2224,269,917
2225,183,206
2226,499,451
2227,71,334
2228,10,10
2229,901,42
2230,893,208
2231,865,223
2232,95,178
2233,717,509
2234,585,36
2235,81,269
2236,509,904
2237,991,585
2238,650,270
2239,318,762
2240,636,481
2241,190,512
2242,75,89
2243,649,761
2244,707,581
2245,887,104
2246,206,652
2247,113,585
2248,378,515
2249,113,689
2250,227,833
2251,919,104
2252,682,652
2253,39,113
2254,324,999
2255,129,301
2256,826,471
2257,878,800
2258,12,238
2259,902,424
2260,314,289
2261,284,840
2262,133,652
2263,10,75
2264,184,155
2265,942,158
2266,908,803
2267,816,887
2268,433,581
2269,569,385
2270,569,652
2271,785,558
2272,458,141
2273,865,284
2274,253,315
2275,882,242
2276,215,491
2277,551,154
2278,1000,214
2279,133,945
2280,799,136
2281,333,546
2282,653,552
2283,350,155
2284,353,934
2285,532,125
2286,318,971
2287,961,833
2288,667,861
2289,205,440
2290,761,414
2291,173,157
2292,429,636
2293,492,619
2294,916,923
2295,97,751
2296,956,882
2297,88,184
2298,942,407
2299,386,947
2300,948,576
2301,172,387
2302,803,474
2303,386,961
2304,71,75
2305,133,769
2306,130,477
2307,793,771
2308,125,738
2309,783,154
2310,271,154
2311,723,36
2312,938,652
2313,349,173
2314,663,515
2315,964,183
2316,616,160
2317,402,293
2318,714,507
2319,386,190
2320,301,296
2321,653,284
2322,64,141
2323,53,817
2324,877,657
2325,289,886
2326,451,483
2327,337,909
2328,977,260
2329,662,184
2330,562,961
2331,75,889
2332,130,999
2333,202,89
2334,704,42
2335,881,407
2336,934,1000
2337,292,429
2338,458,387
2339,542,54
2340,677,407
2341,693,904
2342,333,891
2343,290,797
2344,1,154
2345,271,849
2346,275,569
2347,504,251
2348,458,387
2349,676,296
2350,657,652
2351,157,841
2352,329,615
2353,678,506
2354,130,654
2355,881,101
2356,797,585
2357,483,499
2358,398,950
2359,560,667
2360,88,991
2361,888,324
2362,576,431
2363,37,125
2364,845,372
2365,882,130
2366,204,418
2367,158,386
2368,1,36
2369,783,675
2370,27,797
2371,727,657
2372,154,290
2373,69,554
2374,788,499
2375,645,950
2376,717,89
2377,567,546
2378,797,154
2379,311,491
2380,184,947
2381,182,154
2382,627,104
2383,653,796
2384,269,201
2385,885,427
2386,901,825
2387,318,36
2388,478,677
2389,184,458
2390,151,350
2391,657,702
2392,284,769
2393,902,315
2394,458,568
2395,917,797
2396,407,500
2397,956,183
2398,724,934
2399,949,290
2400,991,738
2401,657,769
2402,230,184
2403,233,653
2404,745,228
2405,785,833
2406,544,95
2407,183,25
2408,36,1
2409,284,788
2410,437,723
2411,654,826
2412,440,75
2413,137,432
2414,785,55
2415,612,764
2416,950,519
2417,961,184
2418,973,308
2419,761,515
2420,194,27
2421,947,284
2422,18,934
2423,233,899
2424,354,315
2425,534,515
2426,484,908
2427,130,402
2428,664,81
2429,92,324
2430,863,716
2431,149,562
2432,319,882
2433,895,141
2434,427,642
2435,679,917
2436,562,764
2437,961,315
2438,591,440
2439,934,763
2440,973,901
2441,841,901
2442,840,431
2443,619,893
2444,12,36
2445,938,855
2446,507,69
2447,991,949
2448,657,934
2449,1,350
2450,73,308
2451,891,956
2452,297,445
2453,499,908
2454,353,471
2455,327,431
2456,199,350
2457,93,559
2458,38,883
2459,233,286
2460,151,702
2461,971,682
2462,238,788
2463,238,657
2464,202,417
2465,947,988
2466,172,676
2467,784,882
2468,228,585
2469,398,141
2470,141,569
2471,884,785
2472,942,911
2473,218,558
2474,564,36
2475,136,797
2476,649,407
2477,417,440
2478,318,183
2479,851,319
2480,26,557
2481,726,154
2482,300,289
2483,445,314
2484,20,173
2485,837,837
2486,640,576
2487,875,275
2488,764,788
2489,343,677
2490,296,785
2491,183,908
2492,92,585
2493,374,988
2494,785,950
2495,903,833
2496,162,104
2497,506,289
2498,515,293
2499,445,158
2500,657,899
2501,269,934
2502,843,574
2503,75,900
2504,272,678
2505,658,372
2506,432,923
2507,64,274
2508,431,431
2509,407,989
2510,867,121
2511,714,481
2512,519,902
2513,867,887
2514,53,976
2515,160,845
2516,934,71
2517,882,950
2518,618,916
2519,494,841
2520,272,158
2521,519,534
2522,154,714
2523,117,549
2524,657,300
2525,119,417
2526,803,301
2527,678,324
2528,353,506
2529,881,557
2530,941,851
2531,909,208
2532,301,840
2533,902,845
2534,219,773
2535,515,133
2536,218,499
2537,991,500
2538,321,214
2539,793,797
2540,851,160
2541,301,562
2542,408,797
2543,398,130
2544,458,761
2545,887,172
2546,432,652
2547,215,825
2548,18,887
2549,103,418
2550,917,732
2551,840,593
2552,445,651
2553,903,999
2554,387,562
2555,783,387
2556,826,673
2557,647,269
2558,300,893
2559,284,103
2560,841,803
2561,301,301
2562,948,431
2563,569,717
2564,551,714
2565,50,319
2566,849,612
2567,714,295
2568,728,653
2569,302,440
2570,764,909
2571,303,849
2572,458,988
2573,204,643
2574,1000,26
2575,154,292
2576,697,418
2577,386,378
2578,544,512
2579,397,184
2580,104,679
2581,353,458
2582,319,681
2583,141,275
2584,149,679
2585,75,657
2586,275,95
2587,593,788
2588,713,793
2589,895,272
2590,806,302
2591,716,424
2592,342,431
2593,716,916
2594,854,826
2595,125,162
2596,318,558
2597,92,113
2598,727,807
2599,417,783
2600,39,301
2601,657,816
2602,160,947
2603,798,75
2604,989,560
2605,941,445
2606,132,10
2607,302,492
2608,797,172
2609,314,233
2610,745,642
2611,358,435
2612,612,417
2613,657,133
2614,351,417
2615,889,398
2616,840,358
2617,988,173
2618,845,25
2619,615,319
2620,649,460
2621,684,333
2622,991,120
2623,923,12
2624,911,151
2625,80,899
2626,888,72
2627,184,358
2628,576,333
2629,71,451
2630,71,948
2631,141,733
2632,575,785
2633,214,716
2634,296,515
2635,458,499
2636,152,971
2637,621,42
2638,509,657
2639,620,653
2640,541,218
2641,976,247
2642,392,888
2643,402,386
2644,375,36
2645,714,515
2646,647,36
2647,137,172
2648,754,649
2649,796,119
2650,303,812
2651,73,544
2652,133,657
2653,311,865
2654,509,301
2655,704,765
2656,350,551
2657,653,141
2658,663,233
2659,89,934
2660,785,272
2661,797,999
2662,544,911
2663,1,247
2664,727,141
2665,498,269
2666,110,233
2667,468,512
2668,797,509
2669,679,92
2670,213,636
2671,840,693
2672,183,627
2673,72,885
2674,454,498
2675,97,640
2676,989,624
2677,39,916
2678,48,959
2679,509,723
2680,269,396
2681,677,916
2682,290,499
2683,895,130
2684,883,55
2685,95,845
2686,55,938
2687,653,358
2688,751,14
2689,478,785
2690,653,989
2691,1,881
2692,350,133
2693,745,75
2694,182,885
2695,71,716
2696,709,803
2697,976,300
2698,959,350
2699,308,358
2700,431,318
2701,551,567
2702,458,917
2703,534,526
2704,307,751
2705,437,103
2706,484,673
2707,140,677
2708,512,889
2709,338,793
2710,95,483
2711,995,534
2712,519,576
2713,670,184
2714,973,895
2715,500,81
2716,286,673
2717,723,172
2718,657,889
2719,654,519
2720,643,653
2721,684,10
2722,152,995
2723,745,884
2724,546,152
2725,296,274
2726,995,793
2727,785,934
2728,172,125
2729,716,947
2730,549,494
2731,293,652
2732,714,677
2733,18,247
2734,18,564
2735,638,942
2736,281,417
2737,144,947
2738,908,1
2739,797,950
2740,654,14
2741,141,863
2742,71,1
2743,128,785
2744,803,284
2745,133,551
2746,956,75
2747,460,546
2748,431,558
2749,785,48
2750,576,12
2751,661,301
2752,484,887
2753,39,445
2754,908,816
2755,157,295
2756,151,89
2757,204,431
2758,125,289
2759,64,908
2760,458,889
2761,72,902
2762,785,435
2763,12,624
2764,883,77
2765,888,833
2766,290,392
2767,785,350
2768,429,141
2769,619,386
2770,204,182
2771,81,956
2772,452,30
2773,204,534
2774,324,349
2775,899,942
2776,182,783
2777,633,275
2778,417,431
2779,917,292
2780,451,576
2781,71,554
2782,230,80
2783,190,468
2784,78,233
2785,647,512
2786,709,887
2787,740,293
2788,889,402
2789,904,402
2790,113,636
2791,427,707
2792,728,947
2793,884,884
2794,429,989
2795,633,578
2796,289,303
2797,36,855
2798,396,653
2799,751,437
2800,732,509
2801,302,723
2802,151,342
2803,849,204
2804,172,25
2805,515,902
2806,576,640
2807,755,798
2808,785,861
2809,988,885
2810,883,110
2811,137,458
2812,551,367
2813,269,206
2814,137,71
2815,679,141
2816,654,353
2817,855,154
2818,378,269
2819,877,62
2820,418,849
2821,667,300
2822,504,350
2823,362,883
2824,942,386
2825,716,645
2826,356,324
2827,515,154
2828,887,289
2829,387,950
2830,667,659
2831,845,981
2832,817,440
2833,663,551
2834,507,745
2835,845,562
2836,1002,137
2837,619,26
2838,152,877
2839,204,290
2840,160,888
2841,302,315
2842,785,247
2843,274,645
2844,706,661
2845,568,855
2846,764,917
2847,785,387
2848,504,104
2849,398,889
2850,667,275
2851,194,806
2852,706,204
2853,333,642
2854,961,504
2855,89,917
2856,445,183
2857,991,451
2858,132,308
2859,621,378
2860,293,233
2861,732,961
2862,725,89
2863,748,762
2864,173,889
2865,311,991
2866,387,934
2867,103,942
2868,350,677
2869,555,324
2870,941,751
2871,888,432
2872,458,84
2873,490,132
2874,414,75
2875,152,970
2876,653,458
2877,73,81
2878,208,351
2879,806,675
2880,723,515
2881,916,551
2882,728,765
2883,738,761
2884,652,717
2885,581,350
2886,250,286
2887,132,925
2888,657,398
2889,132,353
2890,693,941
2891,392,981
2892,160,293
2893,133,269
2894,509,564
2895,653,883
2896,214,562
2897,621,732
2898,83,71
2899,707,151
2900,788,751
2901,64,95
2902,717,55
2903,737,947
2904,280,334
2905,904,183
2906,950,75
2907,546,769
2908,651,841
2909,260,103
2910,284,271
2911,724,280
2912,761,541
2913,797,883
2914,129,296
2915,184,526
2916,204,653
2917,350,286
2918,308,233
2919,297,302
2920,151,953
2921,338,414
2922,904,506
2923,603,431
2924,654,576
2925,429,290
2926,440,238
2927,797,667
2928,785,621
2929,697,519
2930,677,941
2931,431,53
2932,437,73
2933,594,716
2934,89,506
2935,883,653
2936,301,551
2937,36,709
2938,854,576
2939,615,652
2940,104,569
2941,154,534
2942,621,557
2943,481,849
2944,991,709
2945,717,275
2946,268,500
2947,755,484
2948,934,748
2949,885,318
2950,989,378
2951,546,398
2952,1,785
2953,745,761
2954,653,1
2955,624,275
2956,576,53
2957,645,494
2958,951,458
2959,961,269
2960,308,947
2961,386,651
2962,981,657
2963,714,886
2964,37,652
2965,12,942
2966,850,194
2967,414,141
2968,875,75
2969,734,48
2970,474,301
2971,797,271
2972,877,121
2973,732,269
2974,723,549
2975,354,546
2976,429,551
2977,201,569
2978,409,110
2979,510,227
2980,504,173
2981,293,492
2982,562,728
2983,515,785
2984,911,706
2985,793,460
2986,803,971
2987,716,474
2988,971,204
2989,745,797
2990,785,458
2991,642,88
2992,385,101
2993,430,883
2994,349,435
2995,546,392
2996,129,542
2997,916,342
2998,938,667
2999,157,490
3000,233,141
3001,499,546
3002,151,398
3003,850,342
3004,71,81
3005,621,1
3006,18,923
3007,581,302
3008,286,350
3009,154,576
3010,926,1002
3011,911,140
3012,81,904
3013,622,854
3014,560,326
3015,311,227
3016,81,863
3017,452,887
3018,233,172
3019,660,95
3020,959,72
3021,546,988
3022,735,771
3023,902,113
3024,490,1
3025,209,417
3026,469,576
3027,270,458
3028,125,133
3029,185,948
3030,484,973
3031,710,509
3032,971,893
3033,593,878
3034,710,104
3035,578,509
3036,724,445
3037,132,751
3038,286,504
3039,509,792
3040,440,337
3041,654,891
3042,104,471
3043,15,160
3044,219,676
3045,71,474
3046,519,901
3047,417,204
3048,590,484
3049,900,723
3050,714,301
3051,716,961
3052,679,325
3053,652,407
3054,727,92
3055,515,714
3056,716,903
3057,956,137
3058,849,849
3059,724,833
3060,881,988
3061,271,214
3062,387,981
3063,657,499
3064,130,152
3065,949,386
3066,286,386
3067,146,1000
3068,136,152
3069,514,132
3070,337,387
3071,89,18
3072,367,925
3073,727,430
3074,653,492
3075,623,594
3076,877,723
3077,190,546
3078,327,95
3079,417,849
3080,919,652
3081,236,378
3082,619,515
3083,161,152
3084,206,151
3085,206,663
3086,223,785
3087,133,541
3088,833,64
3089,329,552
3090,172,113
3091,151,101
3092,184,269
3093,303,751
3094,350,509
3095,105,971
3096,402,427
3097,634,172
3098,568,151
3099,392,653
3100,961,204
3101,238,484
3102,327,154
3103,337,215
3104,75,667
3105,654,12
3106,387,506
3107,673,785
3108,716,490
3109,653,358
3110,704,689
3111,379,923
3112,269,427
3113,194,333
3114,407,281
3115,569,157
3116,10,934
3117,727,709
3118,981,785
3119,307,716
3120,342,507
3121,902,883
3122,54,154
3123,460,18
3124,68,132
3125,353,945
3126,337,732
3127,812,938
3128,923,230
3129,642,204
3130,431,494
3131,971,506
3132,204,223
3133,426,509
3134,938,657
3135,154,445
3136,476,764
3137,942,77
3138,902,183
3139,783,679
3140,407,95
3141,988,133
3142,172,885
3143,372,519
3144,429,471
3145,64,634
3146,133,469
3147,307,431
3148,941,643
3149,387,636
3150,157,194
3151,27,901
3152,657,208
3153,292,236
3154,679,337
3155,333,141
3156,451,353
3157,134,474
3158,157,290
3159,658,806
3160,367,889
3161,350,612
3162,627,398
3163,654,271
3164,885,296
3165,130,301
3166,428,117
3167,881,653
3168,478,349
3169,919,431
3170,504,12
3171,301,884
3172,534,429
3173,141,379
3174,39,334
3175,519,707
3176,717,899
3177,274,877
3178,734,292
3179,162,970
3180,734,564
3181,858,961
3182,469,157
3183,102,154
3184,184,151
3185,785,732
3186,657,75
3187,414,677
3188,798,519
3189,152,679
3190,435,78
3191,949,657
3192,701,280
3193,534,160
3194,421,785
3195,483,727
3196,738,534
3197,122,36
3198,204,350
3199,183,667
3200,640,375
3201,961,204
3202,676,269
3203,451,621
3204,268,948
3205,315,483
3206,387,649
3207,284,833
3208,697,350
3209,976,183
3210,684,934
3211,333,551
3212,440,500
3213,886,130
3214,12,329
3215,12,889
3216,284,157
3217,578,640
3218,426,523
3219,568,178
3220,881,877
3221,555,375
3222,60,849
3223,300,204
3224,269,440
3225,478,717
3226,840,318
3227,653,55
3228,849,764
3229,324,208
3230,641,621
3231,764,883
3232,293,751
3233,740,183
3234,474,642
3235,10,386
3236,663,88
3237,353,172
3238,499,679
3239,539,233
3240,748,206
3241,303,386
3242,557,534
3243,367,764
3244,1000,919
3245,71,78
3246,185,546
3247,889,110
3248,771,797
3249,12,764
3250,71,977
3251,88,476
3252,673,474
3253,925,850
3254,172,882
3255,883,797
3256,677,454
3257,204,840
3258,407,562
3259,716,333
3260,204,909
3261,785,657
3262,141,406
3263,223,162
3264,785,642
3265,704,677
3266,544,314
3267,653,667
3268,855,891
3269,587,995
3270,342,95
3271,407,469
3272,303,292
3273,716,751
3274,18,233
3275,569,172
3276,102,764
3277,185,849
3278,660,15
3279,875,619
3280,961,204
3281,551,144
3282,859,716
3283,574,863
3284,223,36
3285,333,141
3286,727,398
3287,157,515
3288,160,269
3289,817,141
3290,788,476
3291,755,130
3292,771,387
3293,684,315
3294,286,414
3295,585,185
3296,532,110
3297,657,793
3298,899,428
3299,519,296
3300,451,185
3301,71,569
3302,206,327
3303,151,185
3304,37,71
3305,950,569
3306,227,627
3307,883,658
3308,544,311
3309,151,546
3310,693,785
3311,622,673
3312,140,763
3313,709,664
3314,915,724
3315,78,519
3316,515,289
3317,183,268
3318,850,849
3319,64,484
3320,204,942
3321,745,645
3322,564,208
3323,357,78
3324,20,230
3325,440,236
3326,977,402
3327,642,14
3328,184,849
3329,429,973
3330,785,184
3331,152,904
3332,603,137
3333,850,763
3334,269,652
3335,375,859
3336,97,452
3337,721,534
3338,627,574
3339,717,367
3340,37,919
3341,649,534
3342,751,293
3343,157,622
3344,591,812
3345,546,949
3346,941,917
3347,899,427
3348,271,178
3349,678,73
3350,402,714
3351,418,398
3352,483,977
3353,708,717
3354,755,673
3355,332,311
3356,354,64
3357,546,709
3358,619,717
3359,150,407
3360,684,917
3361,308,788
3362,301,546
3363,532,129
3364,664,269
3365,850,333
3366,202,481
3367,356,727
3368,654,717
3369,654,141
3370,826,440
3371,738,948
3372,785,714
3373,215,55
3374,402,10
3375,362,934
3376,785,551
3377,723,523
3378,906,587
3379,948,160
3380,119,386
3381,797,723
3382,881,585
3383,735,286
3384,881,917
3385,504,129
3386,797,160
3387,154,849
3388,803,1002
3389,764,950
3390,678,850
3391,353,476
3392,619,961
3393,58,549
3394,431,230
3395,425,634
3396,440,75
3397,353,274
3398,854,332
3399,308,991
3400,587,854
3401,350,546
3402,196,292
3403,689,855
3404,917,568
3405,845,904
3406,37,877
3407,12,785
3408,375,407
3409,387,551
3410,158,146
3411,28,36
3412,73,761
3413,160,351
3414,863,849
3415,451,714
3416,684,307
3417,995,581
3418,983,911
3419,460,636
3420,409,326
3421,793,840
3422,653,152
3423,724,885
3424,837,282
3425,642,402
3426,661,260
3427,399,849
3428,551,803
3429,854,270
3430,150,587
3431,660,284
3432,435,141
3433,158,881
3434,173,882
3435,150,564
3436,435,585
3437,194,474
3438,350,684
3439,75,653
3440,255,358
3441,911,845
3442,732,350
3443,284,333
3444,132,593
3445,150,95
3446,460,587
3447,710,654
3448,12,812
3449,314,938
3450,333,797
3451,172,353
3452,657,697
3453,923,849
3454,354,402
3455,136,653
3456,8,36
3457,445,881
3458,418,158
3459,572,154
3460,911,301
3461,1,515
3462,144,1
3463,991,293
3464,559,546
3465,585,494
3466,641,202
3467,808,95
3468,152,137
3469,578,546
3470,840,938
3471,334,723
3472,919,458
3473,676,934
3474,102,350
3475,478,58
3476,53,841
3477,301,73
3478,53,110
3479,54,887
3480,941,642
3481,534,717
3482,290,849
3483,915,667
3484,39,350
3485,658,949
3486,427,911
3487,934,594
3488,893,973
3489,544,350
3490,993,908
3491,657,587
3492,117,333
3493,844,849
3494,36,911
3495,833,128
3496,151,445
3497,826,445
3498,158,532
3499,859,783
3500,773,28
3501,297,512
3502,158,663
3503,350,942
3504,965,351
3505,286,500
3506,362,991
3507,173,544
3508,684,77
3509,949,77
3510,591,895
3511,379,861
3512,1000,431
3513,1000,956
3514,716,709
3515,733,157
3516,889,418
3517,48,289
3518,301,417
3519,974,95
3520,653,917
3521,387,676
3522,407,645
3523,1,615
3524,534,10
3525,797,849
3526,934,324
3527,176,938
3528,793,88
3529,993,903
3530,37,911
3531,723,621
3532,906,1
3533,976,151
3534,429,238
3535,130,679
3536,402,889
3537,356,942
3538,875,484
3539,988,917
3540,83,785
3541,932,157
3542,385,941
3543,551,414
3544,560,334
3545,677,469
3546,460,971
3547,942,899
3548,296,236
3549,269,178
3550,81,651
3551,484,546
3552,318,576
3553,653,714
3554,549,176
3555,546,627
3556,296,319
3557,859,151
3558,458,307
3559,883,534
3560,657,942
3561,88,414
3562,152,92
3563,36,903
3564,321,451
3565,653,414
3566,155,915
3567,647,417
3568,908,78
3569,652,215
3570,104,902
3571,356,334
3572,301,676
3573,917,81
3574,101,653
3575,350,12
3576,372,356
3577,915,247
3578,226,37
3579,692,544
3580,698,785
3581,414,845
3582,104,903
3583,838,619
3584,934,908
3585,881,544
3586,157,603
3587,574,732
3588,899,292
3589,258,948
3590,593,658
3591,478,797
3592,431,916
3593,432,458
3594,152,544
3595,234,849
3596,329,849
3597,504,445
3598,519,534
3599,255,576
3600,615,431
3601,27,845
3602,785,329
3603,458,797
3604,583,723
3605,318,909
3606,959,653
3607,653,458
3608,120,883
3609,133,849
3610,959,883
3611,716,468
3612,659,534
3613,150,764
3614,209,204
3615,303,576
3616,723,654
3617,658,673
3618,414,684
3619,619,271
3620,234,532
3621,867,318
3622,678,398
3623,527,641
3624,18,865
3625,991,865
3626,398,37
3627,327,402
3628,657,709
3629,673,303
3630,88,296
3631,182,445
3632,622,551
3633,292,158
3634,458,353
3635,534,623
3636,372,185
3637,551,460
3638,716,37
3639,218,881
3640,271,908
3641,981,490
3642,676,938
3643,71,619
3644,130,534
3645,113,674
3646,652,881
3647,812,532
3648,88,182
3649,324,995
3650,129,899
3651,526,751
3652,374,337
3653,840,764
3654,698,673
3655,458,727
3656,293,184
3657,407,697
3658,945,81
3659,981,738
3660,867,428
3661,484,546
3662,559,899
3663,60,386
3664,724,539
3665,659,226
3666,849,158
3667,889,574
3668,949,301
3669,268,318
3670,120,849
3671,904,534
3672,763,432
3673,83,275
3674,724,350
3675,797,640
3676,886,641
3677,366,435
3678,877,431
3679,387,887
3680,297,534
3681,904,568
3682,18,484
3683,851,269
3684,451,284
3685,621,657
3686,806,504
3687,942,653
3688,286,162
3689,649,991
3690,202,881
3691,93,318
3692,75,961
3693,633,73
3694,716,375
3695,956,333
3696,71,152
3697,612,154
3698,505,840
3699,387,552
3700,157,141
3701,12,808
3702,481,593
3703,877,854
3704,39,667
3705,906,407
3706,519,673
3707,534,961
3708,332,12
3709,714,534
3710,75,519
3711,653,83
3712,714,387
3713,301,785
3714,194,519
3715,318,797
3716,71,103
3717,157,293
3718,947,825
3719,938,427
3720,425,353
3721,785,132
3722,458,113
3723,881,158
3724,806,18
3725,753,889
3726,947,785
3727,130,247
3728,797,883
3729,303,157
3730,678,451
3731,162,552
3732,942,75
3733,172,733
3734,162,515
3735,867,104
3736,851,89
3737,995,184
3738,881,1000
3739,833,911
3740,546,129
3741,71,75
3742,104,727
3743,414,296
3744,581,976
3745,431,891
3746,709,893
3747,653,284
3748,490,663
3749,39,949
3750,15,812
3751,733,184
3752,429,961
3753,983,327
3754,993,560
3755,660,738
3756,676,1
3757,763,375
3758,483,103
3759,859,223
3760,53,659
3761,484,458
3762,297,318
3763,130,152
3764,908,435
3765,555,154
3766,71,155
3767,576,158
3768,983,362
3769,723,949
3770,157,734
3771,716,93
3772,429,333
3773,387,657
3774,709,75
3775,988,684
3776,970,269
3777,716,949
3778,927,303
3779,474,483
3780,724,83
3781,39,971
3782,190,354
3783,183,569
3784,900,701
3785,427,286
3786,726,133
3787,64,763
3788,308,785
3789,645,418
3790,993,157
3791,642,445
3792,458,716
3793,859,272
3794,881,934
3795,88,965
3796,429,18
3797,652,137
3798,684,660
3799,558,643
3800,151,734
3801,663,797
3802,234,859
3803,334,117
3804,140,546
3805,190,333
3806,923,652
3807,917,546
3808,899,182
3809,764,155
3810,53,899
3811,121,182
3812,555,763
3813,485,854
3814,562,581
3815,603,797
3816,882,863
3817,125,861
3818,75,39
3819,727,1
3820,710,833
3821,849,877
3822,885,75
3823,916,414
3824,141,407
3825,414,717
3826,332,37
3827,803,318
3828,427,908
3829,546,398
3830,311,615
3831,137,693
3832,692,849
3833,698,653
3834,716,435
3835,362,559
3836,460,704
3837,226,490
3838,849,104
3839,554,576
3840,258,745
3841,130,284
3842,867,427
3843,941,490
3844,506,615
3845,877,771
3846,319,803
3847,460,289
3848,745,709
3849,717,657
3850,621,971
3851,576,460
3852,701,12
3853,653,877
3854,558,484
3855,515,849
3856,751,133
3857,292,255
3858,934,284
3859,302,807
3860,665,454
3861,714,964
3862,546,204
3863,654,564
3864,887,806
3865,286,932
3866,38,350
3867,92,882
3868,223,297
3869,667,640
3870,437,653
3871,151,917
3872,428,645
3873,460,903
3874,418,284
3875,627,474
3876,234,901
3877,908,593
3878,95,927
3879,204,296
3880,362,995
3881,888,647
3882,732,716
3883,811,855
3884,714,849
3885,515,902
3886,654,549
3887,833,807
3888,653,201
3889,657,783
3890,206,674
3891,961,485
3892,795,128
3893,230,934
3894,727,362
3895,431,964
3896,334,483
3897,594,292
3898,627,840
3899,73,693
3900,771,36
3901,989,144
3902,157,519
3903,519,803
3904,534,110
3905,771,162
3906,716,183
3907,724,619
3908,884,849
3909,489,308
3910,884,172
3911,848,292
3912,619,20
3913,247,18
3914,474,621
3915,816,762
3916,40,117
3917,284,213
3918,451,113
3919,942,764
3920,36,706
3921,71,334
3922,551,75
3923,684,603
3924,183,709
3925,71,837
3926,674,998
3927,988,435
3928,301,374
3929,833,458
3930,375,785
3931,549,386
3932,289,633
3933,942,88
3934,318,440
3935,233,883
3936,437,160
3937,71,908
3938,97,988
3939,954,515
3940,185,603
3941,260,638
3942,407,555
3943,176,425
3944,125,911
3945,157,71
3946,162,297
3947,881,172
3948,954,500
3949,233,785
3950,704,883
3951,761,803
3952,544,659
3953,713,738
3954,783,534
3955,70,445
3956,859,454
3957,684,763
3958,643,89
3959,709,627
3960,555,684
3961,172,375
3962,516,549
3963,796,716
3964,616,230
3965,408,803
3966,490,206
3967,858,764
3968,418,157
3969,402,407
3970,877,727
3971,661,208
3972,698,771
3973,544,73
3974,137,647
3975,941,194
3976,184,178
3977,183,713
3978,481,12
3979,908,208
3980,69,850
3981,849,993
3982,891,414
3983,764,708
3984,526,158
3985,593,18
3986,95,286
3987,698,289
3988,923,48
3989,515,425
3990,658,976
3991,950,959
3992,854,515
3993,84,73
3994,302,902
3995,354,803
3996,234,882
3997,350,185
3998,951,657
3999,205,234
4000,356,332
4001,184,152
4002,949,657
4003,445,544
4004,568,116
4005,233,797
4006,753,693
4007,783,977
4008,716,160
4009,445,270
4010,840,881
4011,318,934
4012,429,840
4013,755,709
4014,130,292
4015,204,840
4016,952,162
4017,975,981
4018,76,812
4019,418,901
4020,723,76
4021,102,130
4022,275,478
4023,372,402
4024,841,387
4025,161,37
4026,89,226
4027,748,991
4028,593,353
4029,970,333
4030,619,976
4031,574,255
4032,286,81
4033,402,738
4034,60,945
4035,615,709
4036,627,362
4037,506,738
4038,130,162
4039,877,961
4040,297,593
4041,88,270
4042,132,961
4043,300,54
4044,492,727
4045,884,788
4046,372,130
4047,931,468
4048,141,350
4049,183,988
4050,889,18
4051,788,569
4052,901,849
4053,152,949
4054,397,350
4055,272,904
4056,427,948
4057,414,934
4058,861,908
4059,763,190
4060,275,233
4061,657,942
4062,226,176
4063,1,81
4064,627,714
4065,908,546
4066,483,172
4067,284,833
4068,664,215
4069,904,755
4070,183,867
4071,349,297
4072,837,709
4073,698,481
4074,599,356
4075,157,48
4076,438,77
4077,431,647
4078,783,576
4079,859,71
4080,976,867
4081,961,474
4082,204,900
4083,837,354
4084,764,319
4085,399,301
4086,653,788
4087,950,812
4088,931,353
4089,657,425
4090,619,816
4091,297,558
4092,301,576
4093,160,551
4094,185,15
4095,398,698
4096,816,289
4097,340,362
4098,612,534
4099,12,549
4100,104,594
4101,15,64
4102,542,302
4103,863,173
4104,296,137
4105,37,418
4106,337,64
4107,18,785
4108,941,1000
4109,367,785
4110,504,881
4111,120,812
4112,81,458
4113,555,117
4114,418,204
4115,867,130
4116,845,888
4117,555,350
4118,807,549
4119,151,771
4120,554,709
4121,859,619
4122,667,950
4123,1,627
4124,887,657
4125,387,397
4126,881,989
4127,55,402
4128,840,652
4129,130,418
4130,494,130
4131,519,137
