,added,killed
192,907,379
193,788,227
194,132,209
195,340,520
196,458,340
197,282,4
198,755,167
199,887,623
200,720,163
201,350,779
202,328,782
203,60,825
204,249,858
205,874,893
206,954,350
207,444,233
208,854,565
209,948,27
210,660,752
211,10,698
212,379,870
213,768,9
214,563,18
215,207,614
216,868,631
217,607,122
218,581,931
219,150,780
220,154,45
221,431,285
222,294,390
223,904,569
224,924,250
225,246,964
226,499,749
227,987,468
228,513,298
229,9,9
230,616,339
231,834,674
232,744,124
233,621,83
234,691,900
235,401,163
236,280,337
237,102,866
238,175,64
239,545,210
240,687,145
241,773,294
242,975,707
243,305,906
244,260,397
245,512,807
246,716,305
247,440,696
248,1000,209
249,18,743
250,916,18
251,12,184
252,657,835
253,390,519
254,996,484
255,819,800
256,533,469
257,719,334
258,685,697
259,681,747
260,811,369
261,562,125
262,536,259
263,685,88
264,138,611
265,881,381
266,357,572
267,878,219
268,955,316
269,941,418
270,347,229
271,496,58
272,994,23
273,845,343
274,140,937
275,309,4
276,60,58
277,914,642
278,177,691
279,980,874
280,956,249
281,536,403
282,694,878
283,934,775
284,689,711
285,397,986
286,479,409
287,24,500
288,551,231
289,914,721
290,637,379
291,630,592
292,451,382
293,392,139
294,985,555
295,943,21
296,319,811
297,411,887
298,719,685
299,83,989
300,581,891
301,461,925
302,499,329
303,246,854
304,919,693
305,108,413
306,136,526
307,997,625
308,822,748
309,635,670
310,929,963
311,289,903
312,958,403
313,722,367
314,997,133
315,607,49
316,260,549
317,524,96
318,593,956
319,476,996
320,452,160
321,800,752
322,966,411
323,71,696
324,649,948
325,961,524
326,433,832
327,657,843
328,727,177
329,941,672
330,985,262
331,431,411
332,691,562
333,671,129
334,958,803
335,768,971
336,961,930
337,248,594
338,660,838
339,382,831
340,324,894
341,567,249
342,54,851
343,640,912
344,454,858
345,795,405
346,332,755
347,963,565
348,149,803
349,721,175
350,18,328
351,958,853
352,103,479
353,362,989
354,983,6
355,696,426
356,751,431
357,169,49
358,624,64
359,216,272
360,88,252
361,914,852
362,294,533
363,321,943
364,262,768
365,812,572
366,846,955
367,476,370
368,330,243
369,845,478
370,461,980
371,391,845
372,284,260
373,228,575
374,545,915
375,395,562
376,578,210
377,274,60
378,103,941
379,774,10
380,349,102
381,104,936
382,524,5
383,352,668
384,773,21
385,87,107
386,305,657
387,6,331
388,488,483
389,815,897
390,844,996
391,887,283
392,461,868
393,366,153
394,699,394
395,929,26
396,845,998
397,392,399
398,137,421
399,755,722
400,579,26
401,486,404
402,950,389
403,376,579
404,81,762
405,226,305
406,94,313
407,272,158
408,254,979
409,927,32
410,454,992
411,897,311
412,850,727
413,22,724
414,830,681
415,727,328
416,397,163
417,588,140
418,282,913
419,349,36
420,616,262
421,958,415
422,330,508
423,708,706
424,743,138
425,413,187
426,874,101
427,878,850
428,270,588
429,510,413
430,933,347
431,863,289
432,753,719
433,136,61
434,752,933
435,43,623
436,548,699
437,268,118
438,267,879
439,92,228
440,608,495
441,807,637
442,778,868
443,153,209
444,390,319
445,853,582
446,577,453
447,456,138
448,869,391
449,692,778
450,197,108
451,20,843
452,493,854
453,169,994
454,851,975
455,478,184
456,246,975
457,208,197
458,637,536
459,165,403
460,304,942
461,285,753
462,396,1000
463,878,341
464,638,970
465,636,651
466,304,366
467,795,207
468,395,488
469,979,830
470,692,443
471,283,933
472,544,135
473,898,395
474,447,744
475,467,714
476,403,479
477,970,845
478,599,403
479,209,328
480,2,713
481,348,717
482,282,190
483,616,58
484,292,807
485,897,246
486,834,126
487,959,433
488,795,169
489,132,54
490,584,207
491,421,621
492,524,660
493,873,163
494,557,389
495,905,822
496,348,987
497,303,694
498,656,777
499,236,691
500,713,914
501,1002,587
502,674,248
503,548,825
504,458,10
505,479,454
506,617,99
507,153,919
508,583,144
509,861,582
510,139,461
511,566,456
512,57,683
513,81,138
514,454,381
515,158,407
516,216,348
517,975,139
518,829,929
519,719,88
520,928,160
521,63,968
522,267,219
523,94,71
524,600,431
525,533,442
526,382,258
527,337,681
528,118,919
529,850,379
530,209,956
531,431,916
532,391,751
533,992,688
534,296,914
535,393,308
536,928,689
537,648,305
538,752,808
539,224,723
540,829,753
541,768,881
542,1002,748
543,992,889
544,773,530
545,673,283
546,57,891
547,57,902
548,63,490
549,718,536
550,549,87
551,803,544
552,421,744
553,483,272
554,94,157
555,282,785
556,96,519
557,437,461
558,248,137
559,476,460
560,567,607
561,110,285
562,447,144
563,27,95
564,311,803
565,102,674
566,493,566
567,452,330
568,220,431
569,852,154
570,138,718
571,717,197
572,994,140
573,224,636
574,397,420
575,60,673
576,674,655
577,721,591
578,401,349
579,240,68
580,821,994
581,61,309
582,2,617
583,311,635
584,20,441
585,852,349
586,897,642
587,63,651
588,129,443
589,461,576
590,719,599
591,592,378
592,927,267
593,381,60
594,948,217
595,284,1001
596,501,813
597,340,208
598,656,663
599,722,316
600,803,899
601,563,679
602,569,708
603,689,692
604,320,763
605,88,447
606,18,165
607,444,662
608,777,296
609,549,153
610,300,268
611,963,248
612,407,167
613,604,718
614,515,861
615,681,807
616,493,996
617,169,341
618,751,914
619,706,476
620,544,551
621,332,18
622,891,963
623,988,104
624,424,216
625,501,880
626,177,860
627,251,57
628,729,719
629,274,915
630,608,304
631,228,158
632,26,397
633,107,42
634,240,881
635,530,216
636,663,349
637,609,670
638,499,388
639,394,452
640,825,370
641,81,773
642,362,777
643,324,805
644,283,592
645,911,660
646,941,696
647,905,567
648,831,755
649,347,499
650,579,681
651,835,968
652,26,461
653,34,267
654,909,208
655,829,616
656,925,446
657,129,829
658,133,283
659,349,56
660,106,352
661,694,289
662,732,33
663,509,545
664,250,308
665,955,499
666,941,458
667,491,674
668,149,879
669,236,980
670,456,694
671,62,813
672,599,357
673,694,988
674,431,424
675,579,592
676,551,860
677,169,421
678,144,609
679,970,283
680,250,844
681,217,216
682,438,557
683,922,465
684,88,389
685,887,251
686,449,663
687,616,202
688,337,692
689,163,635
690,149,515
691,248,186
692,500,352
693,134,106
694,177,608
695,971,717
696,513,887
697,144,916
698,250,366
699,518,57
700,577,263
701,509,224
702,851,990
703,722,640
704,949,828
705,175,886
706,811,578
707,690,883
708,563,396
709,242,694
710,657,453
711,396,366
712,583,691
713,727,132
714,699,657
715,319,852
716,250,681
717,716,290
718,319,580
719,12,491
720,963,961
721,262,774
722,57,587
723,785,236
724,700,216
725,102,674
726,500,904
727,103,997
728,868,744
729,316,584
730,822,727
731,283,353
732,424,421
733,331,319
734,1002,780
735,821,209
736,685,667
737,949,663
738,669,274
739,357,22
740,833,669
741,898,609
742,997,914
743,254,878
744,980,897
745,131,720
746,656,563
747,476,254
748,337,240
749,949,845
750,766,909
751,30,949
752,640,389
753,883,31
754,439,392
755,928,970
756,690,719
757,676,254
758,747,440
759,928,60
760,774,825
761,854,519
762,242,149
763,103,81
764,994,284
765,724,927
766,163,819
767,226,975
768,523,444
769,891,458
770,376,854
771,768,509
772,961,965
773,62,493
774,766,384
775,300,966
776,845,262
777,195,136
778,709,607
779,983,259
780,2,948
781,276,138
782,274,700
783,743,575
784,26,467
785,126,467
786,305,110
787,709,925
788,4,751
789,954,175
790,898,822
791,377,766
792,486,228
793,389,274
794,476,236
795,911,507
796,54,952
797,778,224
798,879,242
799,43,276
800,709,676
801,774,515
802,262,26
803,63,270
804,831,311
805,600,506
806,764,186
807,830,300
808,1000,709
809,924,350
810,937,693
811,963,883
812,280,284
813,34,283
814,915,397
815,493,956
816,254,520
817,768,567
818,795,925
819,889,352
820,202,808
821,991,251
822,407,937
823,154,27
824,605,376
825,967,524
826,362,43
827,715,861
828,34,911
829,851,699
830,323,26
831,868,94
832,689,966
833,331,34
834,175,872
835,520,979
836,246,340
837,324,530
838,376,460
839,658,874
840,576,262
841,563,43
842,692,774
843,881,878
844,292,831
845,226,577
846,125,954
847,852,50
848,782,348
849,508,9
850,910,341
851,563,518
852,283,607
853,616,24
854,567,26
855,98,401
856,283,102
857,925,656
858,927,157
859,974,269
860,720,43
861,153,253
862,549,451
863,4,116
864,169,850
865,684,721
866,182,834
867,948,656
868,878,553
869,643,684
870,992,1002
871,760,476
872,18,483
873,536,583
874,970,657
875,707,755
876,684,567
877,276,983
878,755,381
879,486,991
880,974,887
881,254,636
882,488,324
883,34,103
884,131,424
885,221,690
886,260,707
887,959,578
888,948,963
889,692,898
890,744,439
891,975,715
892,337,449
893,934,928
894,553,910
895,325,851
896,732,381
897,744,217
898,292,828
899,104,331
900,321,897
901,20,727
902,635,248
903,296,330
904,970,805
905,732,401
906,844,18
907,509,689
908,657,197
909,311,994
910,565,224
911,195,793
912,844,81
913,330,640
914,828,175
915,773,104
916,616,980
917,883,197
918,333,396
919,262,941
920,82,928
921,83,812
922,580,177
923,711,151
924,190,391
925,481,226
926,396,209
927,998,711
928,458,795
929,226,424
930,223,744
931,721,696
932,349,656
933,397,997
934,643,126
935,773,110
936,915,669
937,471,223
938,599,294
939,496,54
940,132,332
941,684,732
942,882,941
943,106,548
944,347,897
945,431,509
946,524,376
947,103,955
948,723,323
949,889,4
950,838,963
951,887,724
952,569,75
953,857,800
954,61,303
955,126,92
956,765,438
957,510,616
958,879,616
959,880,63
960,592,751
961,846,950
962,963,325
963,410,94
964,226,365
965,98,138
966,998,478
967,700,851
968,381,941
969,9,150
970,8,924
971,648,600
972,483,868
973,112,743
974,82,132
975,180,929
976,468,711
977,471,321
978,579,845
979,289,575
980,390,909
981,729,773
982,821,880
983,588,461
984,964,194
985,133,948
986,925,81
987,567,62
988,332,263
989,577,882
990,144,608
991,866,20
992,469,513
993,83,217
994,669,673
995,943,970
996,713,510
997,988,154
998,857,397
999,401,319
1000,284,795
1001,657,483
1002,112,479
1003,812,640
1004,773,891
1005,362,684
1006,486,967
1007,421,488
1008,312,246
1009,251,743
1010,668,362
1011,914,292
1012,129,599
1013,985,224
1014,272,324
1015,321,220
1016,732,567
1017,996,584
1018,228,576
1019,130,125
1020,870,922
1021,927,268
1022,998,401
1023,284,702
1024,437,458
1025,563,916
1026,523,727
1027,379,889
1028,138,512
1029,603,4
1030,401,467
1031,686,846
1032,949,132
1033,852,284
1034,382,870
1035,98,959
1036,821,180
1037,971,2
1038,452,593
1039,499,118
1040,660,330
1041,296,180
1042,719,163
1043,447,853
1044,694,486
1045,805,493
1046,34,382
1047,456,668
1048,671,458
1049,437,943
1050,420,103
1051,509,563
1052,220,268
1053,348,334
1054,223,889
1055,948,580
1056,669,692
1057,991,649
1058,104,306
1059,394,491
1060,246,8
1061,950,469
1062,396,604
1063,599,520
1064,873,522
1065,379,958
1066,929,202
1067,716,182
1068,305,788
1069,403,706
1070,98,530
1071,753,785
1072,454,970
1073,707,476
1074,657,133
1075,642,764
1076,962,228
1077,685,337
1078,139,915
1079,491,889
1080,970,323
1081,583,390
1082,950,976
1083,648,6
1084,1002,657
1085,658,905
1086,872,760
1087,50,985
1088,6,872
1089,929,834
1090,536,250
1091,595,468
1092,994,687
1093,934,604
1094,569,82
1095,626,545
1096,202,825
1097,660,699
1098,977,910
1099,319,12
1100,276,774
1101,496,83
1102,34,668
1103,583,879
1104,649,500
1105,831,853
1106,948,583
1107,883,282
1108,751,195
1109,26,499
1110,340,377
1111,793,934
1112,510,433
1113,833,108
1114,682,998
1115,844,149
1116,595,129
1117,270,692
1118,112,648
1119,394,304
1120,766,671
1121,773,793
1122,8,599
1123,744,774
1124,717,9
1125,501,592
1126,689,580
1127,994,991
1128,690,34
1129,131,169
1130,87,250
1131,752,246
1132,553,437
1133,686,719
1134,743,6
1135,438,461
1136,536,857
1137,410,863
1138,854,304
1139,523,990
1140,778,719
1141,565,347
1142,720,471
1143,671,452
1144,752,551
1145,22,254
1146,220,642
1147,587,868
1148,941,20
1149,71,821
1150,977,985
1151,391,700
1152,658,349
1153,974,732
1154,683,240
1155,305,324
1156,595,467
1157,657,305
1158,150,316
1159,658,267
1160,821,832
1161,182,704
1162,357,394
1163,493,102
1164,838,22
1165,578,321
1166,916,883
1167,950,407
1168,729,12
1169,394,129
1170,743,732
1171,190,452
1172,643,536
1173,452,57
1174,177,805
1175,348,991
1176,713,773
1177,144,927
1178,92,260
1179,715,9
1180,685,657
1181,98,1000
1182,803,61
1183,825,626
1184,835,955
1185,71,449
1186,236,289
1187,773,974
1188,692,272
1189,118,800
1190,305,202
1191,523,958
1192,788,276
1193,881,684
1194,911,719
1195,437,81
1196,75,30
1197,149,524
1198,365,138
1199,649,139
1200,720,737
1201,544,910
1202,707,27
1203,533,863
1204,163,925
1205,811,88
1206,962,98
1207,636,963
1208,410,320
1209,636,481
1210,671,643
1211,751,630
1212,454,82
1213,491,581
1214,217,1000
1215,413,803
1216,447,382
1217,704,549
1218,362,962
1219,270,337
1220,452,158
1221,92,948
1222,95,246
1223,118,524
1224,216,638
1225,907,595
1226,649,186
1227,985,376
1228,566,376
1229,898,30
1230,626,964
1231,138,493
1232,749,95
1233,743,715
1234,513,950
1235,220,685
1236,22,643
1237,296,112
1238,713,413
1239,724,603
1240,749,569
1241,340,98
1242,1002,882
1243,150,103
1244,431,656
1245,132,636
1246,702,907
1247,863,616
1248,316,831
1249,992,595
1250,150,713
1251,722,63
1252,640,220
1253,154,393
1254,683,640
1255,389,8
1256,850,267
1257,581,576
1258,394,690
1259,863,12
1260,941,722
1261,357,1002
1262,510,755
1263,202,773
1264,722,149
1265,478,793
1266,608,276
1267,994,549
1268,963,324
1269,949,700
1270,713,857
1271,260,437
1272,392,280
1273,930,717
1274,301,983
1275,54,743
1276,753,254
1277,702,493
1278,715,954
1279,332,630
1280,95,795
1281,8,829
1282,722,518
1283,170,880
1284,478,997
1285,642,296
1286,107,963
1287,392,34
1288,27,523
1289,937,873
1290,599,922
1291,333,138
1292,377,941
1293,548,861
1294,578,365
1295,357,401
1296,749,479
1297,228,805
1298,130,27
1299,887,292
1300,977,149
1301,132,785
1302,240,476
1303,175,987
1304,98,276
1305,553,133
1306,524,686
1307,349,280
1308,321,766
1309,872,349
1310,821,669
1311,732,396
1312,959,500
1313,857,321
1314,930,341
1315,830,437
1316,658,626
1317,309,815
1318,203,258
1319,985,713
1320,764,379
1321,401,510
1322,721,524
1323,599,878
1324,282,410
1325,137,129
1326,4,989
1327,169,431
1328,390,523
1329,393,825
1330,914,518
1331,508,744
1332,132,391
1333,444,153
1334,524,420
1335,396,881
1336,60,60
1337,468,617
1338,958,96
1339,595,250
1340,447,134
1341,362,496
1342,617,599
1343,374,340
1344,874,54
1345,169,248
1346,658,444
1347,600,438
1348,203,579
1349,640,649
1350,879,226
1351,285,930
1352,471,907
1353,274,821
1354,963,390
1355,626,883
1356,595,626
1357,255,971
1358,723,569
1359,483,749
1360,566,744
1361,118,169
1362,638,316
1363,830,727
1364,486,569
1365,274,929
1366,92,393
1367,294,262
1368,106,139
1369,950,309
1370,916,950
1371,88,282
1372,834,333
1373,144,928
1374,378,811
1375,223,880
1376,549,501
1377,491,316
1378,952,471
1379,768,723
1380,391,881
1381,118,320
1382,292,846
1383,743,536
1384,163,440
1385,544,765
1386,349,599
1387,276,397
1388,216,838
1389,707,389
1390,106,118
1391,483,311
1392,773,501
1393,752,397
1394,18,131
1395,374,248
1396,567,846
1397,311,330
1398,118,692
1399,777,891
1400,941,959
1401,588,523
1402,452,760
1403,580,887
1404,904,898
1405,967,599
1406,883,600
1407,165,357
1408,137,768
1409,874,357
1410,660,154
1411,658,362
1412,819,888
1413,394,578
1414,545,396
1415,296,509
1416,974,682
1417,657,942
1418,778,410
1419,961,600
1420,624,874
1421,687,891
1422,533,715
1423,456,685
1424,491,255
1425,941,992
1426,637,400
1427,655,713
1428,209,508
1429,963,567
1430,126,169
1431,911,512
1432,182,461
1433,483,131
1434,439,316
1435,897,753
1436,258,104
1437,686,420
1438,760,87
1439,347,163
1440,92,508
1441,844,831
1442,175,707
1443,722,979
1444,788,285
1445,640,226
1446,81,649
1447,440,949
1448,883,454
1449,915,851
1450,296,961
1451,239,175
1452,979,333
1453,226,967
1454,676,889
1455,545,303
1456,683,2
1457,616,284
1458,362,617
1459,707,671
1460,732,209
1461,175,694
1462,34,391
1463,426,914
1464,190,660
1465,915,60
1466,834,565
1467,439,838
1468,24,930
1469,513,640
1470,833,226
1471,163,471
1472,716,248
1473,126,581
1474,410,830
1475,707,57
1476,773,274
1477,626,468
1478,431,98
1479,587,71
1480,98,95
1481,971,24
1482,649,694
1483,928,934
1484,657,63
1485,868,8
1486,657,190
1487,456,325
1488,694,107
1489,621,169
1490,456,481
1491,713,963
1492,468,729
1493,702,301
1494,203,118
1495,276,553
1496,716,723
1497,883,82
1498,752,638
1499,379,887
1500,444,937
1501,854,536
1502,830,410
1503,941,583
1504,248,887
1505,379,284
1506,796,195
1507,934,437
1508,254,874
1509,395,163
1510,831,438
1511,996,593
1512,309,914
1513,132,250
1514,486,658
1515,621,743
1516,483,821
1517,943,863
1518,182,54
1519,488,587
1520,873,488
1521,220,830
1522,57,958
1523,280,321
1524,270,223
1525,975,236
1526,88,624
1527,702,883
1528,782,819
1529,949,683
1530,941,340
1531,897,471
1532,4,764
1533,549,513
1534,347,347
1535,929,262
1536,365,22
1537,854,657
1538,744,829
1539,270,720
1540,533,796
1541,600,707
1542,729,296
1543,421,63
1544,795,961
1545,707,112
1546,236,648
1547,803,707
1548,732,690
1549,553,581
1550,348,898
1551,715,456
1552,396,374
1553,964,81
1554,581,874
1555,125,491
1556,608,144
1557,828,963
1558,768,925
1559,413,844
1560,530,958
1561,642,379
1562,721,333
1563,112,381
1564,599,553
1565,461,868
1566,190,57
1567,962,393
1568,129,499
1569,254,649
1570,509,915
1571,557,390
1572,134,499
1573,34,144
1574,874,513
1575,413,169
1576,493,897
1577,881,949
1578,260,974
1579,413,599
1580,454,992
1581,220,716
1582,63,81
1583,967,709
1584,491,850
1585,292,276
1586,255,642
1587,203,928
1588,746,395
1589,294,71
1590,948,513
1591,845,203
1592,724,743
1593,930,132
1594,134,929
1595,381,588
1596,593,34
1597,202,126
1598,500,129
1599,481,694
1600,599,722
1601,557,102
1602,300,941
1603,154,394
1604,104,447
1605,636,616
1606,803,854
1607,551,994
1608,283,202
1609,175,934
1610,8,452
1611,914,468
1612,970,635
1613,760,954
1614,958,493
1615,795,548
1616,401,209
1617,907,471
1618,655,637
1619,716,426
1620,964,452
1621,153,811
1622,637,587
1623,163,153
1624,125,6
1625,433,512
1626,755,190
1627,403,94
1628,655,686
1629,872,657
1630,713,112
1631,658,292
1632,830,928
1633,300,970
1634,107,129
1635,952,863
1636,255,240
1637,975,481
1638,250,963
1639,766,396
1640,391,154
1641,724,724
1642,349,272
1643,567,744
1644,788,260
1645,126,925
1646,822,88
1647,698,357
1648,285,795
1649,747,395
1650,755,362
1651,175,724
1652,34,549
1653,508,941
1654,473,605
1655,835,722
1656,311,456
1657,150,788
1658,357,729
1659,407,852
1660,292,833
1661,451,107
1662,175,203
1663,236,636
1664,747,362
1665,861,699
1666,294,830
1667,937,451
1668,930,943
1669,292,950
1670,88,305
1671,306,760
1672,983,640
1673,410,106
1674,221,853
1675,744,686
1676,689,751
1677,719,815
1678,723,943
1679,112,905
1680,437,63
1681,766,557
1682,4,510
1683,136,478
1684,765,1002
1685,595,132
1686,870,773
1687,698,524
1688,743,236
1689,262,657
1690,608,834
1691,20,566
1692,133,439
1693,669,282
1694,905,106
1695,228,911
1696,983,177
1697,671,773
1698,980,421
1699,655,713
1700,280,62
1701,854,975
1702,239,220
1703,583,195
1704,311,744
1705,749,491
1706,129,971
1707,934,483
1708,996,452
1709,844,491
1710,873,125
1711,379,878
1712,520,617
1713,136,280
1714,850,456
1715,708,692
1716,294,431
1717,165,729
1718,126,169
1719,686,536
1720,621,390
1721,850,24
1722,203,838
1723,640,289
1724,452,112
1725,500,834
1726,426,773
1727,934,217
1728,640,671
1729,648,132
1730,325,282
1731,872,496
1732,403,870
1733,1002,927
1734,811,747
1735,692,544
1736,974,283
1737,975,98
1738,863,948
1739,447,34
1740,294,812
1741,163,755
1742,496,473
1743,102,509
1744,777,603
1745,382,137
1746,648,226
1747,997,461
1748,830,716
1749,975,332
1750,524,106
1751,509,240
1752,112,766
1753,997,548
1754,362,949
1755,964,254
1756,520,177
1757,608,292
1758,340,182
1759,764,599
1760,456,95
1761,150,289
1762,889,102
1763,170,349
1764,962,657
1765,50,357
1766,744,491
1767,106,948
1768,392,649
1769,523,897
1770,104,599
1771,508,203
1772,904,400
1773,958,523
1774,845,689
1775,924,294
1776,669,566
1777,583,577
1778,536,721
1779,520,581
1780,394,4
1781,850,751
1782,348,698
1783,587,392
1784,958,444
1785,283,163
1786,683,566
1787,829,136
1788,829,915
1789,262,444
1790,170,439
1791,381,536
1792,285,869
1793,937,294
1794,551,768
1795,958,723
1796,667,709
1797,236,593
1798,881,803
1799,228,853
1800,486,248
1801,567,958
1802,863,481
1803,509,134
1804,270,524
1805,305,830
1806,228,979
1807,553,83
1808,312,732
1809,685,744
1810,729,897
1811,616,390
1812,98,997
1813,715,274
1814,530,833
1815,905,454
1816,319,881
1817,292,8
1818,57,962
1819,782,803
1820,438,874
1821,755,136
1822,347,952
1823,881,811
1824,533,655
1825,850,486
1826,569,150
1827,964,883
1828,752,595
1829,483,118
1830,588,34
1831,635,438
1832,296,523
1833,788,8
1834,138,689
1835,872,4
1836,126,778
1837,8,131
1838,970,254
1839,768,262
1840,190,768
1841,321,640
1842,941,868
1843,491,658
1844,755,163
1845,378,98
1846,88,829
1847,357,949
1848,577,138
1849,523,994
1850,437,905
1851,996,513
1852,413,132
1853,394,486
1854,724,294
1855,4,657
1856,71,510
1857,746,260
1858,488,548
1859,642,486
1860,722,755
1861,795,866
1862,943,994
1863,977,340
1864,883,195
1865,689,75
1866,306,686
1867,869,851
1868,175,94
1869,587,873
1870,520,592
1871,518,431
1872,96,533
1873,221,403
1874,595,311
1875,509,643
1876,685,255
1877,306,365
1878,904,305
1879,616,608
1880,136,752
1881,851,501
1882,347,764
1883,565,169
1884,844,752
1885,175,444
1886,549,549
1887,950,220
1888,282,658
1889,431,413
1890,777,130
1891,648,337
1892,831,280
1893,959,773
1894,349,401
1895,897,379
1896,874,347
1897,150,911
1898,181,975
1899,496,660
1900,768,530
1901,524,723
1902,660,163
1903,962,874
1904,702,967
1905,510,296
1906,643,349
1907,643,834
1908,311,34
1909,852,635
1910,667,640
1911,689,669
1912,6,251
1913,129,916
1914,732,766
1915,719,788
1916,258,340
1917,276,658
1918,217,752
1919,929,857
1920,857,483
1921,71,381
1922,721,964
1923,431,713
1924,698,821
1925,20,724
1926,260,71
1927,905,94
1928,190,557
1929,676,8
1930,496,563
1931,217,394
1932,964,61
1933,724,396
1934,510,496
1935,340,379
1936,337,983
1937,473,294
1938,242,478
1939,365,722
1940,819,616
1941,175,717
1942,251,929
1943,283,684
1944,391,567
1945,743,347
1946,764,600
1947,125,223
1948,746,822
1949,61,536
1950,850,648
1951,473,971
1952,698,869
1953,706,50
1954,4,962
1955,971,348
1956,822,831
1957,706,640
1958,195,389
1959,729,413
1960,154,962
1961,638,239
1962,907,282
1963,129,319
1964,258,75
1965,553,270
1966,624,988
1967,203,974
1968,220,357
1969,499,669
1970,377,854
1971,61,440
1972,280,744
1973,996,491
1974,715,377
1975,394,709
1976,778,437
1977,683,655
1978,63,20
1979,983,747
1980,83,949
1981,828,898
1982,587,657
1983,768,221
1984,743,26
1985,565,473
1986,743,98
1987,533,553
1988,182,746
1989,239,980
1990,190,150
1991,255,394
1992,626,707
1993,452,410
1994,488,440
1995,403,690
1996,390,569
1997,132,533
1998,321,106
1999,914,83
2000,296,821
2001,671,242
2002,394,524
2003,752,132
2004,181,501
2005,729,605
2006,280,469
2007,340,706
2008,461,496
2009,889,461
2010,133,971
2011,520,549
2012,332,721
2013,473,694
2014,844,473
2015,874,643
2016,410,844
2017,426,581
2018,563,861
2019,393,228
2020,221,379
2021,952,421
2022,437,959
2023,118,569
2024,883,195
2025,203,883
2026,103,996
2027,941,724
2028,660,648
2029,671,125
2030,126,985
2031,130,448
2032,549,473
2033,996,883
2034,753,828
2035,4,175
2036,181,975
2037,830,795
2038,6,306
2039,626,300
2040,451,857
2041,134,311
2042,110,1002
2043,255,777
2044,382,732
2045,50,950
2046,834,777
2047,689,667
2048,928,667
2049,473,850
2050,974,390
2051,924,869
2052,795,626
2053,743,911
2054,274,941
2055,349,509
2056,96,844
2057,88,743
2058,251,959
2059,905,743
2060,520,930
2061,332,456
2062,778,118
2063,61,689
2064,306,394
2065,440,830
2066,996,103
2067,324,616
2068,796,578
2069,300,26
2070,217,964
2071,102,852
2072,851,721
2073,305,440
2074,863,144
2075,928,137
2076,937,683
2077,851,103
2078,985,778
2079,863,777
2080,292,937
2081,873,4
2082,321,126
2083,929,870
2084,773,362
2085,648,715
2086,92,553
2087,943,378
2088,60,250
2089,454,850
2090,958,648
2091,992,311
2092,707,844
2093,657,396
2094,861,87
2095,975,545
2096,71,941
2097,764,312
2098,878,722
2099,311,292
2100,133,983
2101,276,440
2102,138,493
2103,57,636
2104,857,746
2105,190,88
2106,643,782
2107,657,873
2108,746,104
2109,891,943
2110,478,496
2111,577,844
2112,583,165
2113,649,698
2114,851,292
2115,985,873
2116,394,283
2117,468,150
2118,248,854
2119,149,103
2120,96,407
2121,239,181
2122,389,879
2123,365,998
2124,766,71
2125,692,857
2126,658,130
2127,857,377
2128,491,533
2129,829,963
2130,294,362
2131,382,347
2132,975,129
2133,393,970
2134,283,239
2135,34,530
2136,292,394
2137,132,934
