,added,killed
350,357,416
351,216,951
352,448,920
353,23,67
354,552,552
355,941,804
356,284,847
357,178,335
358,383,835
359,934,383
360,177,204
361,715,92
362,966,873
363,123,966
364,557,229
365,182,125
366,416,26
367,885,780
368,90,803
369,452,181
370,595,893
371,649,902
372,988,705
373,877,67
374,669,720
375,891,925
376,913,892
377,239,981
378,178,426
379,244,168
380,602,279
381,320,872
382,78,107
383,890,944
384,842,649
385,201,663
386,117,227
387,684,550
388,715,112
389,831,644
390,406,893
391,12,251
392,725,207
393,561,150
394,157,609
395,431,387
396,606,102
397,423,372
398,792,297
399,336,278
400,70,324
401,762,760
402,998,531
403,641,177
404,746,760
405,980,826
406,490,248
407,914,67
408,792,235
409,892,762
410,480,333
411,536,155
412,1000,751
413,176,252
414,910,865
415,538,970
416,765,335
417,346,74
418,376,633
419,683,710
420,122,777
421,620,59
422,852,321
423,933,190
424,179,357
425,334,668
426,924,456
427,526,328
428,273,470
429,945,161
430,521,697
431,580,191
432,984,524
433,325,270
434,536,524
435,239,470
436,548,122
437,443,917
438,157,816
439,851,663
440,734,703
441,966,172
442,392,256
443,313,84
444,432,536
445,580,490
446,161,792
447,921,51
448,934,50
449,170,108
450,191,450
451,264,945
452,715,725
453,177,623
454,147,683
455,892,941
456,385,57
457,372,891
458,443,448
459,84,170
460,930,751
461,141,881
462,689,12
463,158,148
464,456,177
465,951,725
466,166,389
467,310,715
468,497,864
469,26,33
470,703,413
471,36,494
472,496,320
473,171,691
474,963,423
475,927,176
476,252,544
477,821,951
478,175,561
479,137,708
480,480,676
481,979,80
482,284,36
483,350,966
484,176,320
485,346,907
486,427,641
487,261,616
488,219,366
489,511,984
490,892,833
491,336,98
492,212,42
493,464,892
494,812,313
495,352,930
496,527,368
497,272,890
498,264,761
499,914,78
500,20,5
501,985,715
502,201,20
503,475,436
504,746,907
505,260,569
506,18,655
507,26,729
508,753,548
509,357,581
510,620,730
511,855,631
512,870,82
513,831,842
514,715,41
515,219,161
516,594,578
517,739,874
518,182,459
519,346,338
520,113,333
521,385,929
522,335,416
523,534,18
524,715,496
525,962,413
526,672,141
527,264,962
528,483,739
529,765,465
530,798,179
531,979,816
532,219,620
533,372,423
534,385,511
535,178,366
536,333,336
537,492,488
538,921,118
539,272,653
540,941,609
541,440,792
542,956,324
543,475,606
544,834,915
545,409,761
546,271,261
547,864,910
548,555,385
549,201,760
550,375,104
551,252,680
552,985,921
553,630,264
554,213,338
555,211,821
556,115,557
557,583,57
558,86,963
559,563,525
560,924,464
561,743,219
562,873,538
563,481,325
564,40,117
565,43,668
566,591,534
567,142,689
568,42,385
569,444,397
570,481,464
571,922,18
572,728,709
573,182,226
574,778,271
575,350,956
576,236,247
577,456,586
578,585,6
579,620,236
580,870,683
581,252,569
582,166,176
583,408,534
584,606,115
585,503,856
586,508,182
587,538,501
588,182,429
589,552,98
590,756,834
591,855,223
592,260,557
593,20,226
594,333,690
595,610,907
596,233,156
597,751,193
598,383,856
599,202,29
600,836,129
601,746,102
602,962,725
603,910,496
604,635,893
605,178,41
606,77,134
607,261,80
608,546,991
609,812,985
610,879,746
611,428,383
612,513,395
613,471,788
614,431,112
615,398,164
616,812,90
617,535,914
618,535,438
619,310,480
620,910,285
621,963,870
622,561,678
623,181,464
624,239,734
625,432,753
626,47,312
627,453,736
628,561,42
629,488,664
630,596,481
631,626,667
632,33,334
633,372,977
634,555,630
635,873,617
636,428,244
637,182,383
638,659,84
639,776,847
640,47,828
641,113,431
642,988,583
643,431,762
644,998,161
645,963,213
646,881,70
647,986,956
648,23,610
649,649,913
650,474,26
651,23,780
652,585,137
653,158,653
654,596,175
655,156,966
656,475,995
657,555,372
658,892,503
659,333,780
660,697,713
661,408,174
662,346,580
663,585,248
664,751,152
665,910,10
666,976,985
667,33,147
668,688,124
669,178,972
670,176,176
671,164,263
672,835,237
673,168,260
674,201,842
675,464,447
676,513,272
677,697,929
678,137,562
679,694,471
680,672,389
681,80,555
682,90,475
683,903,475
684,427,140
685,976,480
686,155,312
687,791,490
688,583,710
689,264,178
690,921,988
691,630,86
692,135,398
693,480,886
694,150,137
695,812,620
696,778,229
697,812,346
698,396,659
699,352,33
700,892,933
701,161,40
702,204,924
703,697,985
704,193,9
705,548,688
706,644,976
707,838,728
708,591,609
709,158,792
710,432,333
711,812,781
712,765,156
713,194,289
714,535,164
715,528,182
716,799,443
717,117,828
718,910,20
719,172,596
720,976,691
721,773,746
722,812,223
723,892,432
724,183,77
725,175,564
726,927,676
727,317,497
728,409,311
729,135,557
730,357,765
731,508,688
732,475,233
733,641,456
734,869,23
735,595,610
736,453,783
737,191,68
738,762,646
739,911,406
740,333,931
741,379,915
742,330,856
743,264,934
744,706,751
745,593,921
746,244,474
747,527,416
748,165,837
749,239,112
750,450,984
751,838,12
752,171,930
753,252,37
754,885,869
755,986,527
756,337,606
757,924,70
758,178,62
759,791,330
760,455,333
761,272,178
762,401,273
763,852,756
764,756,261
765,585,737
766,454,812
767,385,661
768,807,557
769,985,910
770,715,526
771,176,821
772,40,334
773,475,831
774,924,260
775,443,483
776,203,137
777,193,372
778,682,431
779,409,264
780,70,592
781,284,699
782,979,688
783,985,580
784,43,595
785,165,213
786,97,664
787,602,910
788,868,914
789,595,499
790,271,135
791,346,170
792,911,175
793,672,516
794,561,941
795,142,224
796,90,175
797,70,90
798,838,986
799,255,150
800,776,140
801,497,851
802,715,506
803,409,630
804,885,879
805,452,325
806,557,706
807,471,90
808,181,317
809,176,609
810,552,922
811,427,492
812,776,260
813,406,77
814,346,773
815,725,798
816,44,416
817,89,546
818,428,930
819,229,26
820,89,721
821,227,350
822,873,902
823,585,204
824,950,221
825,112,616
826,211,392
827,877,595
828,443,335
829,66,966
830,836,44
831,765,1000
832,880,538
833,848,168
834,536,284
835,488,211
836,799,934
837,848,513
838,382,157
839,503,799
840,653,848
841,765,397
842,746,336
843,264,521
844,877,873
845,252,602
846,870,33
847,776,396
848,428,70
849,70,706
850,477,591
851,934,237
852,602,653
853,239,409
854,244,986
855,535,488
856,51,892
857,481,511
858,511,426
859,697,179
860,488,202
861,211,836
862,548,194
863,239,725
864,976,346
865,202,270
866,139,480
867,905,640
868,632,659
869,697,561
870,933,877
871,569,585
872,371,382
873,856,910
874,870,443
875,827,389
876,78,557
877,682,73
878,980,182
879,697,236
880,233,453
881,980,812
882,440,268
883,444,979
884,626,118
885,835,233
886,450,350
887,477,471
888,183,162
889,963,474
890,176,873
891,892,239
892,36,440
893,310,333
894,683,669
895,536,823
896,764,475
897,112,807
898,248,183
899,171,218
900,526,70
901,247,44
902,765,644
903,672,646
904,933,703
905,892,585
906,139,443
907,892,178
908,155,669
909,743,428
910,924,501
911,65,273
912,869,791
913,892,746
914,171,488
915,684,595
916,557,80
917,508,597
918,409,892
919,697,980
920,409,631
921,587,765
922,511,480
923,431,232
924,778,408
925,492,471
926,401,753
927,166,443
928,765,450
929,903,435
930,432,903
931,166,892
932,284,137
933,950,626
934,211,880
935,193,868
936,950,184
937,182,488
938,311,868
939,739,134
940,183,219
941,892,141
942,239,70
943,193,635
944,593,346
945,483,765
946,171,762
947,753,330
948,203,175
949,824,70
950,933,161
951,311,40
952,355,254
953,922,988
954,672,53
955,211,443
956,745,885
957,834,184
958,620,137
959,427,178
960,155,697
961,684,432
962,778,128
963,791,443
964,158,483
965,885,684
966,963,135
967,219,552
968,171,662
969,751,503
970,115,809
971,921,396
972,117,569
973,728,905
974,610,244
975,454,952
976,375,216
977,346,635
978,618,834
979,963,892
980,527,932
981,708,708
982,697,311
983,236,983
984,765,47
985,911,264
986,252,271
987,838,428
988,451,910
989,672,682
990,179,869
991,490,90
992,831,109
993,292,620
994,835,641
995,728,538
996,641,725
997,852,855
998,848,191
999,791,561
1000,892,743
1001,170,488
1002,778,456
1003,346,376
1004,672,427
1005,890,272
1006,483,831
1007,375,444
1008,910,697
1009,431,139
1010,385,836
1011,219,42
1012,883,535
1013,703,994
1014,36,876
1015,432,753
1016,454,236
1017,464,683
1018,969,26
1019,980,166
1020,216,892
1021,564,409
1022,951,676
1023,113,454
1024,950,812
1025,135,176
1026,181,489
1027,272,406
1028,65,838
1029,454,181
1030,455,406
1031,784,734
1032,175,450
1033,892,873
1034,709,183
1035,358,396
1036,179,134
1037,168,408
1038,292,372
1039,702,596
1040,546,962
1041,892,694
1042,155,401
1043,440,239
1044,219,86
1045,630,976
1046,778,372
1047,824,453
1048,630,264
1049,171,178
1050,950,871
1051,239,227
1052,765,963
1053,799,170
1054,452,239
1055,765,383
1056,561,157
1057,477,454
1058,391,164
1059,427,333
1060,868,284
1061,684,913
1062,428,375
1063,892,279
1064,475,910
1065,856,508
1066,81,248
1067,496,203
1068,155,177
1069,271,492
1070,201,676
1071,715,198
1072,756,450
1073,12,921
1074,670,164
1075,409,739
1076,746,352
1077,357,927
1078,892,239
1079,490,905
1080,448,742
1081,555,548
1082,771,697
1083,477,555
1084,183,78
1085,883,527
1086,890,66
1087,503,697
1088,809,65
1089,70,883
1090,641,36
1091,96,264
1092,346,925
1093,555,999
1094,171,475
1095,885,809
1096,765,620
1097,310,203
1098,1000,432
1099,90,911
1100,963,395
1101,331,448
1102,231,885
1103,980,252
1104,66,630
1105,427,898
1106,548,988
1107,211,310
1108,350,877
1109,178,511
1110,914,877
1111,585,89
1112,97,835
1113,176,219
1114,836,219
1115,427,448
1116,753,216
1117,976,870
1118,147,784
1119,122,883
1120,166,689
1121,176,963
1122,477,265
1123,211,459
1124,892,165
1125,976,202
1126,872,182
1127,67,751
1128,440,471
1129,591,181
1130,892,118
1131,892,521
1132,753,346
1133,528,492
1134,527,449
1135,97,890
1136,686,181
1137,559,336
1138,385,201
1139,682,715
1140,427,673
1141,988,564
1142,475,892
1143,976,176
1144,963,183
1145,563,914
1146,963,219
1147,443,398
1148,848,922
1149,158,644
1150,171,555
1151,371,879
1152,450,490
1153,165,934
1154,244,155
1155,885,513
1156,401,869
1157,933,792
1158,985,440
1159,12,980
1160,680,703
1161,966,209
1162,406,883
1163,528,765
1164,728,70
1165,117,455
1166,585,753
1167,310,385
1168,848,885
1169,454,649
1170,70,684
1171,194,310
1172,455,892
1173,284,372
1174,51,855
1175,231,715
1176,166,123
1177,969,856
1178,176,236
1179,585,963
1180,928,179
1181,753,933
1182,697,51
1183,693,135
1184,751,113
1185,176,432
1186,848,202
1187,892,171
1188,419,921
1189,70,809
1190,202,117
1191,90,165
1192,391,684
1193,385,409
1194,406,966
1195,583,483
1196,856,477
1197,337,963
1198,870,662
1199,564,527
1200,375,539
1201,950,96
1202,988,123
1203,838,40
1204,375,985
1205,511,865
1206,514,873
1207,480,877
1208,176,852
1209,812,618
1210,155,409
1211,165,419
1212,158,357
1213,130,626
1214,812,135
1215,976,428
1216,162,985
1217,346,593
1218,924,764
1219,963,799
1220,528,988
1221,924,686
1222,610,641
1223,176,976
1224,33,166
1225,563,172
1226,141,229
1227,150,481
1228,870,141
1229,176,561
1230,641,147
1231,753,456
1232,911,191
1233,409,252
1234,564,693
1235,690,528
1236,881,419
1237,168,842
1238,158,911
1239,563,503
1240,33,742
1241,581,870
1242,67,559
1243,337,870
1244,606,171
1245,877,251
1246,155,868
1247,870,202
1248,385,595
1249,594,427
1250,211,385
1251,70,907
1252,885,20
1253,215,427
1254,176,890
1255,70,683
1256,431,115
1257,705,877
1258,211,564
1259,753,856
1260,311,791
1261,176,12
1262,776,852
1263,927,271
1264,956,910
1265,751,535
1266,213,409
1267,368,557
1268,337,296
1269,682,496
1270,352,193
1271,33,475
1272,264,641
1273,963,697
1274,335,602
1275,371,934
1276,746,155
1277,812,771
1278,117,903
1279,998,869
1280,980,855
1281,97,252
1282,480,272
1283,548,1000
1284,610,178
1285,279,203
1286,966,956
1287,883,310
1288,434,191
1289,561,980
1290,852,976
1291,211,176
1292,183,448
1293,848,526
1294,193,376
1295,782,933
1296,333,122
1297,897,337
1298,231,765
1299,921,985
1300,669,252
1301,980,312
1302,284,490
1303,252,211
1304,239,708
1305,36,12
1306,552,536
1307,51,165
1308,155,43
1309,976,156
1310,117,799
1311,179,624
1312,376,37
1313,244,871
1314,375,408
1315,536,892
1316,773,648
1317,427,998
1318,67,782
1319,97,317
1320,130,513
1321,166,337
1322,848,778
1323,581,885
1324,580,155
1325,375,252
1326,963,73
1327,728,869
1328,97,264
1329,211,178
1330,266,945
1331,963,508
1332,848,555
1333,201,383
1334,434,963
1335,115,956
1336,924,158
1337,176,963
1338,176,580
1339,870,385
1340,288,375
1341,117,179
1342,684,23
1343,791,275
1344,620,432
1345,778,591
1346,928,310
1347,610,231
1348,335,475
1349,147,976
1350,455,791
1351,475,864
1352,831,776
1353,979,352
1354,113,684
1355,536,812
1356,179,555
1357,176,454
1358,435,211
1359,288,934
1360,427,178
1361,371,398
1362,941,67
1363,51,440
1364,703,950
1365,117,175
1366,751,675
1367,70,201
1368,743,464
1369,581,765
1370,264,70
1371,181,171
1372,927,333
1373,375,950
1374,113,445
1375,962,885
1376,176,694
1377,950,385
1378,115,357
1379,346,552
1380,536,137
1381,113,812
1382,335,966
1383,117,956
1384,670,165
1385,292,255
1386,869,212
1387,406,980
1388,951,351
1389,272,894
1390,892,980
1391,604,677
1392,231,335
1393,791,536
1394,503,176
1395,113,555
1396,401,91
1397,406,764
1398,941,409
1399,670,182
1400,375,610
1401,705,670
1402,112,219
1403,610,951
1404,292,831
1405,477,503
1406,346,376
1407,147,892
1408,581,870
1409,231,848
1410,950,452
1411,690,495
1412,284,870
1413,776,527
1414,569,535
1415,765,773
1416,765,771
1417,298,450
1418,211,428
1419,284,159
1420,868,252
1421,239,536
1422,765,335
1423,176,227
1424,401,43
1425,966,682
1426,705,179
1427,482,375
1428,376,247
1429,490,765
1430,172,168
1431,181,715
1432,745,284
1433,751,868
1434,211,346
1435,260,705
1436,921,371
1437,963,431
1438,594,934
1439,335,97
1440,181,585
1441,751,602
1442,632,892
1443,751,288
1444,70,548
1445,176,807
1446,979,139
1447,536,162
1448,587,778
1449,229,401
1450,924,824
1451,440,179
1452,239,130
1453,176,201
1454,292,877
1455,427,950
1456,969,812
1457,170,791
1458,587,443
1459,375,142
1460,90,182
1461,371,432
1462,792,693
1463,720,33
1464,585,448
1465,166,564
1466,427,437
1467,516,776
1468,455,969
1469,581,477
1470,204,792
1471,765,475
1472,697,644
1473,911,778
1474,176,933
1475,838,181
1476,110,751
1477,161,488
1478,980,922
1479,115,409
1480,720,580
1481,331,248
1482,924,117
1483,176,292
1484,980,382
1485,156,335
1486,979,165
1487,630,610
1488,836,528
1489,928,155
1490,756,477
1491,272,980
1492,113,928
1493,464,563
1494,799,490
1495,535,765
1496,715,548
1497,298,110
1498,432,67
1499,107,630
1500,66,672
1501,976,244
1502,838,963
1503,193,355
1504,391,672
1505,203,453
1506,444,632
1507,514,838
1508,516,720
1509,178,193
1510,90,950
1511,231,746
1512,746,581
1513,697,950
1514,632,684
1515,284,244
1516,150,703
1517,682,743
1518,477,215
1519,705,107
1520,112,848
1521,229,836
1522,976,454
1523,10,963
1524,720,824
1525,684,536
1526,511,376
1527,440,536
1528,834,516
1529,792,98
1530,745,851
1531,634,252
1532,756,963
1533,980,455
1534,313,423
1535,798,117
1536,602,834
1537,427,765
1538,751,40
1539,445,998
1540,166,231
1541,508,933
1542,408,298
1543,451,182
1544,190,76
1545,838,892
1546,927,350
1547,751,644
1548,432,431
1549,892,176
1550,239,113
1551,827,508
1552,756,980
1553,182,877
1554,891,272
1555,444,745
1556,885,310
1557,962,66
1558,176,758
1559,892,477
1560,885,292
1561,416,848
1562,416,812
1563,239,166
1564,555,838
1565,444,170
1566,70,233
1567,980,831
1568,443,764
1569,720,998
1570,756,113
1571,924,112
1572,84,51
1573,176,375
1574,172,848
1575,746,892
1576,739,632
1577,272,765
1578,527,231
1579,976,239
1580,443,190
1581,171,976
1582,892,812
1583,897,670
1584,375,966
1585,382,258
1586,385,892
1587,984,924
1588,176,927
1589,892,182
1590,440,211
1591,591,431
1592,175,709
1593,168,836
1594,376,697
1595,176,776
1596,298,680
1597,591,756
1598,141,453
1599,181,171
1600,581,84
1601,202,117
1602,23,333
1603,252,416
1604,753,885
1605,335,587
1606,201,848
1607,827,407
1608,155,976
1609,271,885
1610,202,705
1611,594,848
1612,708,950
1613,427,798
1614,155,536
1615,776,477
1616,158,112
1617,66,492
1618,36,391
1619,892,97
1620,706,610
1621,298,90
1622,852,443
1623,892,147
1624,385,792
1625,141,409
1626,581,23
1627,292,569
1628,564,416
1629,591,213
1630,746,311
1631,697,147
1632,933,337
1633,158,924
1634,176,335
1635,765,587
1636,610,92
1637,284,158
1638,892,969
1639,352,835
1640,155,690
1641,445,706
1642,366,746
1643,546,979
1644,610,641
1645,924,231
1646,408,516
1647,827,720
1648,672,70
1649,762,620
1650,546,391
1651,405,963
1652,892,331
1653,201,708
1654,176,516
1655,503,933
1656,139,634
1657,924,176
1658,511,976
1659,852,514
1660,728,176
1661,455,583
1662,284,641
1663,488,892
1664,352,443
1665,810,239
1666,251,799
1667,313,503
1668,743,455
1669,555,911
1670,431,406
1671,117,812
1672,928,966
1673,514,924
1674,581,201
1675,427,382
1676,610,980
1677,40,630
1678,117,924
1679,555,756
1680,326,47
1681,881,260
1682,427,155
1683,881,65
1684,227,890
1685,852,527
1686,454,462
1687,778,593
1688,155,385
1689,182,211
1690,264,464
1691,251,179
1692,831,892
1693,141,12
1694,864,891
1695,951,980
1696,427,284
1697,346,753
1698,728,528
1699,331,564
1700,497,892
1701,765,885
1702,81,427
1703,897,480
1704,408,80
1705,455,181
1706,980,976
1707,175,892
1708,921,694
1709,313,166
1710,836,743
1711,81,756
1712,838,284
1713,401,239
1714,963,848
1715,930,171
1716,70,179
1717,546,401
1718,705,503
1719,284,299
1720,672,934
1721,431,346
1722,778,158
1723,284,176
1724,181,670
1725,610,575
1726,751,852
1727,950,988
1728,490,631
1729,653,464
1730,67,610
1731,385,352
1732,335,966
1733,702,176
1734,594,924
1735,511,427
1736,313,914
1737,444,222
1738,864,137
1739,346,930
1740,406,979
1741,951,176
1742,444,756
1743,869,90
1744,751,979
1745,581,963
1746,753,743
1747,229,728
1748,409,881
1749,40,142
1750,591,142
1751,536,346
1752,924,615
1753,881,89
1754,158,97
1755,385,762
1756,401,211
1757,799,194
1758,921,33
1759,552,581
1760,171,924
1761,115,715
1762,602,630
1763,346,122
1764,272,980
1765,212,941
1766,172,158
1767,182,672
1768,176,10
1769,715,90
1770,951,963
1771,440,255
1772,864,171
1773,455,36
1774,201,416
1775,864,117
1776,181,271
1777,897,371
1778,514,455
1779,117,371
1780,141,371
1781,155,176
1782,244,812
1783,626,33
1784,375,836
1785,773,546
1786,337,746
1787,746,765
1788,292,130
1789,427,211
1790,776,444
1791,335,266
1792,702,490
1793,824,897
1794,514,511
1795,697,824
1796,659,962
1797,810,585
1798,201,715
1799,976,162
1800,182,528
1801,36,778
1802,924,178
1803,684,346
1804,427,951
1805,751,166
1806,193,244
1807,193,150
1808,591,166
1809,264,51
1810,776,176
1811,966,784
1812,587,827
1813,610,57
1814,559,155
1815,669,963
1816,117,680
1817,261,885
1818,587,546
1819,331,963
1820,653,183
1821,113,951
1822,361,998
1823,284,903
1824,856,963
1825,583,406
1826,602,172
1827,66,166
1828,440,284
1829,773,70
1830,594,201
1831,954,326
1832,702,610
1833,930,385
1834,924,930
1835,751,170
1836,620,703
1837,97,962
1838,669,455
1839,720,376
1840,634,725
1841,57,117
1842,239,454
1843,168,279
1844,620,604
1845,178,864
1846,745,746
1847,182,445
1848,739,350
1849,669,720
1850,435,594
1851,980,117
1852,211,620
1853,511,848
1854,482,569
1855,778,682
1856,90,546
1857,702,330
1858,555,831
1859,535,352
1860,606,872
1861,211,951
1862,976,881
1863,746,171
1864,838,443
1865,331,201
1866,765,548
1867,405,620
1868,379,508
1869,168,480
1870,431,405
1871,176,709
1872,47,464
1873,892,401
1874,150,201
1875,606,514
1876,229,892
1877,201,753
1878,984,409
1879,382,202
1880,610,594
1881,892,686
1882,868,406
1883,776,848
1884,335,181
1885,536,178
1886,924,176
1887,444,215
1888,427,728
1889,201,57
1890,431,382
1891,176,361
1892,892,78
1893,585,408
1894,892,57
1895,969,743
1896,669,591
1897,244,47
1898,117,176
1899,552,845
1900,178,933
1901,606,211
1902,202,962
1903,892,229
1904,266,778
1905,292,51
1906,155,70
1907,897,490
1908,557,702
1909,284,684
1910,176,375
1911,97,261
1912,66,406
1913,97,181
1914,892,835
1915,326,980
1916,244,602
1917,431,753
1918,310,928
1919,626,284
1920,751,626
1921,379,753
1922,630,985
1923,697,776
1924,969,751
1925,910,852
1926,552,155
1927,391,746
1928,98,455
1929,427,659
1930,166,764
1931,481,427
1932,591,202
1933,313,183
1934,892,950
1935,279,883
1936,155,892
1937,435,620
1938,379,480
1939,672,117
1940,936,892
1941,684,193
1942,284,924
1943,229,292
1944,431,182
1945,444,697
1946,778,168
1947,892,284
1948,170,292
1949,70,201
1950,848,552
1951,90,941
1952,272,455
1953,954,980
1954,979,244
1955,272,155
1956,292,112
1957,856,239
1958,737,313
1959,313,980
1960,141,751
1961,337,511
1962,176,292
1963,130,872
1964,690,753
1965,482,168
1966,406,440
1967,921,298
1968,706,427
1969,331,746
1970,669,427
1971,690,427
1972,358,848
1973,684,593
1974,980,591
1975,610,178
1976,406,70
1977,376,653
1978,976,480
1979,427,563
1980,193,892
1981,203,892
1982,427,835
1983,602,147
1984,511,251
1985,352,751
1986,398,279
1987,440,594
1988,892,737
1989,596,70
1990,924,440
1991,33,594
1992,870,634
1993,176,508
1994,703,176
1995,492,144
1996,161,881
1997,204,176
1998,672,548
1999,705,70
2000,715,557
2001,536,385
2002,930,193
2003,310,272
2004,357,90
2005,66,606
2006,273,331
2007,827,252
2008,745,176
2009,440,914
2010,587,455
2011,464,951
2012,885,892
2013,475,375
2014,921,239
2015,264,117
2016,697,527
2017,511,401
2018,376,168
2019,746,228
2020,587,115
2021,216,798
2022,335,497
2023,298,337
2024,881,536
2025,170,672
2026,963,310
2027,135,326
2028,720,371
2029,773,827
2030,244,838
2031,385,765
2032,67,561
2033,583,431
2034,244,193
2035,440,911
2036,391,892
2037,408,335
2038,67,171
2039,385,440
2040,385,976
2041,401,969
2042,552,594
2043,229,980
2044,555,130
2045,444,292
2046,23,514
2047,161,715
2048,251,264
2049,444,178
2050,176,457
2051,432,117
2052,535,511
2053,376,497
2054,331,183
2055,139,431
2056,715,398
2057,591,765
2058,827,352
2059,776,451
2060,885,171
2061,139,182
2062,432,610
2063,284,626
2064,427,176
2065,557,331
2066,930,201
2067,90,10
2068,756,610
2069,672,333
2070,264,445
2071,444,20
2072,190,284
2073,204,452
2074,166,587
2075,284,331
2076,181,488
2077,247,158
2078,930,924
2079,881,705
2080,313,511
2081,559,980
2082,201,172
2083,715,98
2084,444,444
2085,881,428
2086,451,751
2087,690,669
2088,697,168
2089,115,728
2090,585,244
2091,335,535
2092,921,292
2093,892,812
2094,379,346
2095,980,211
2096,261,408
2097,602,630
2098,745,976
2099,892,746
2100,838,630
2101,431,594
2102,984,247
2103,585,928
2104,444,728
2105,602,23
2106,440,765
2107,728,201
2108,751,606
2109,897,610
2110,227,201
2111,856,264
2112,431,431
2113,682,892
2114,921,171
2115,117,113
2116,272,346
2117,440,892
2118,252,97
2119,535,792
2120,391,406
2121,227,892
2122,690,385
2123,229,375
2124,444,602
2125,193,376
2126,924,697
2127,799,535
2128,555,115
2129,227,284
2130,379,366
2131,181,331
2132,81,720
2133,482,954
2134,375,483
2135,251,546
2136,536,251
2137,113,155
2138,43,240
2139,827,117
