,added,killed
4912,952,786
4913,174,781
4914,342,708
4915,814,723
4916,952,305
4917,818,164
4918,543,361
4919,305,14
4920,731,507
4921,786,120
4922,255,593
4923,304,11
4924,400,550
4925,520,514
4926,537,342
4927,786,848
4928,731,400
4929,4,4
4930,349,4
4931,359,870
4932,446,176
4933,295,136
4934,359,914
4935,781,548
4936,134,723
4937,267,558
4938,864,723
4939,372,786
4940,898,342
4941,255,200
4942,550,227
4943,923,929
4944,781,157
4945,708,521
4946,206,229
4947,171,379
4948,155,380
4949,227,981
4950,14,361
4951,220,550
4952,749,380
4953,126,643
4954,753,550
4955,11,550
4956,402,105
4957,913,759
4958,171,134
4959,814,244
4960,245,227
4961,795,784
4962,65,155
4963,245,379
4964,311,641
4965,194,244
4966,11,359
4967,898,423
4968,795,176
4969,174,400
4970,244,174
4971,187,898
4972,4,304
4973,349,92
4974,547,864
4975,864,624
4976,913,245
4977,227,795
4978,952,227
4979,443,550
4980,171,848
4981,244,82
4982,361,944
4983,349,795
4984,802,114
4985,520,913
4986,361,814
4987,120,563
4988,864,423
4989,400,423
4990,102,818
4991,102,941
4992,402,304
4993,941,65
4994,244,547
4995,220,753
4996,880,304
4997,92,864
4998,349,802
4999,171,4
5000,126,731
5001,781,305
5002,201,304
5003,120,550
5004,171,380
5005,65,400
5006,898,543
5007,514,864
5008,753,314
5009,380,361
5010,814,609
5011,11,514
5012,298,304
5013,514,913
5014,753,105
5015,864,304
5016,708,311
5017,402,537
5018,459,923
5019,759,952
5020,359,220
5021,923,126
5022,136,157
5023,200,349
5024,753,514
5025,952,303
5026,460,795
5027,563,514
5028,372,952
5029,361,194
5030,295,390
5031,379,753
5032,372,244
5033,923,361
5034,981,311
5035,267,786
5036,379,11
5037,295,311
5038,171,781
5039,267,311
5040,941,443
5041,786,641
5042,133,563
5043,295,295
5044,303,759
5045,941,814
5046,400,547
5047,227,443
5048,227,227
5049,423,380
5050,914,304
5051,795,106
5052,914,201
5053,359,244
5054,864,454
5055,423,379
5056,220,187
5057,952,870
5058,898,35
5059,4,311
5060,65,155
5061,753,295
5062,547,818
5063,295,377
5064,102,359
5065,4,880
5066,952,227
5067,777,305
5068,62,400
5069,753,220
5070,161,220
5071,952,267
5072,65,126
5073,400,155
5074,225,537
5075,136,106
5076,591,171
5077,176,227
5078,550,380
5079,898,537
5080,349,361
5081,65,550
5082,941,641
5083,201,449
5084,303,298
5085,304,201
5086,187,4
5087,303,923
5088,601,89
5089,944,682
5090,708,134
5091,759,102
5092,62,731
5093,913,944
5094,739,864
5095,864,65
5096,227,624
5097,550,786
5098,781,460
5099,80,102
5100,267,220
5101,171,781
5102,400,342
5103,14,220
5104,227,387
5105,157,372
5106,171,864
5107,913,372
5108,723,305
5109,105,65
5110,314,227
5111,786,14
5112,550,550
5113,4,314
5114,120,913
5115,543,4
5116,803,295
5117,200,641
5118,759,174
5119,944,913
5120,4,753
5121,952,900
5122,136,255
5123,708,864
5124,400,134
5125,782,460
5126,60,267
5127,753,304
5128,349,366
5129,952,749
5130,818,201
5131,423,120
5132,311,65
5133,200,227
5134,941,4
5135,349,298
5136,65,326
5137,4,520
5138,245,362
5139,227,952
5140,377,784
5141,753,349
5142,342,136
5143,923,62
5144,864,372
5145,295,898
5146,136,781
5147,349,380
5148,105,244
5149,753,366
5150,880,220
5151,120,460
5152,359,898
5153,795,543
5154,914,303
5155,795,517
5156,164,349
5157,726,402
5158,295,349
5159,923,174
5160,65,550
5161,981,92
5162,304,682
5163,995,803
5164,200,952
5165,244,201
5166,174,201
5167,814,753
5168,568,537
5169,155,305
5170,731,952
5171,267,803
5172,295,400
5173,92,749
5174,914,92
5175,941,379
5176,914,402
5177,200,460
5178,342,981
5179,227,514
5180,171,349
5181,952,402
5182,92,563
5183,155,60
5184,803,753
5185,314,485
5186,898,65
5187,14,267
5188,164,227
5189,394,898
5190,164,952
5191,14,941
5192,305,739
5193,174,377
5194,65,485
5195,446,550
5196,187,514
5197,952,914
5198,4,60
5199,952,753
5200,898,548
5201,200,201
5202,795,194
5203,377,537
5204,400,795
5205,387,359
5206,62,898
5207,913,753
5208,62,164
5209,314,520
5210,295,372
5211,400,543
5212,864,795
5213,944,880
5214,485,708
5215,995,194
5216,601,400
5217,65,898
5218,786,341
5219,898,952
5220,60,200
5221,113,459
5222,913,155
5223,225,174
5224,311,914
5225,4,753
5226,662,981
5227,349,914
5228,366,563
5229,601,11
5230,220,845
5231,227,913
5232,563,944
5233,171,4
5234,726,171
5235,227,314
5236,731,952
5237,818,303
5238,4,952
5239,366,311
5240,14,848
5241,227,161
5242,305,126
5243,944,105
5244,944,311
5245,227,225
5246,245,454
5247,708,609
5248,155,563
5249,941,379
5250,786,731
5251,295,898
5252,941,550
5253,981,176
5254,923,952
5255,864,220
5256,641,514
5257,428,402
5258,105,201
5259,520,171
5260,361,120
5261,65,646
5262,952,898
5263,295,898
5264,206,952
5265,731,267
5266,120,446
5267,176,417
5268,65,361
5269,981,981
5270,914,171
5271,795,326
5272,188,201
5273,952,4
5274,609,120
5275,176,227
5276,171,417
5277,759,387
5278,158,295
5279,65,200
5280,80,120
5281,227,423
5282,4,777
5283,759,349
5284,443,708
5285,753,609
5286,443,578
5287,848,864
5288,400,171
5289,923,898
5290,359,349
5291,641,898
5292,227,898
5293,245,171
5294,342,941
5295,380,102
5296,377,171
5297,558,380
5298,815,864
5299,914,944
5300,103,563
5301,400,913
5302,981,952
5303,359,400
5304,520,723
5305,803,171
5306,174,914
5307,14,103
5308,781,361
5309,220,349
5310,923,80
5311,944,245
5312,786,359
5313,103,400
5314,187,305
5315,244,864
5316,568,359
5317,880,311
5318,446,864
5319,311,200
5320,400,65
5321,563,870
5322,314,187
5323,624,995
5324,359,314
5325,359,334
5326,379,952
5327,731,341
5328,362,120
5329,227,520
5330,349,723
5331,105,92
5332,944,995
5333,400,739
5334,759,62
5335,543,731
5336,92,898
5337,158,753
5338,568,120
5339,428,60
5340,507,102
5341,449,379
5342,923,759
5343,201,981
5344,267,759
5345,103,818
5346,543,176
5347,814,731
5348,514,941
5349,759,795
5350,803,520
5351,428,174
5352,174,105
5353,601,227
5354,304,4
5355,200,423
5356,460,731
5357,417,120
5358,227,188
5359,120,4
5360,952,459
5361,194,914
5362,103,136
5363,359,731
5364,4,417
5365,314,305
5366,194,923
5367,120,818
5368,550,708
5369,359,550
5370,913,753
5371,814,400
5372,314,864
5373,543,898
5374,781,981
5375,295,759
5376,459,387
5377,923,913
5378,460,194
5379,220,662
5380,814,662
5381,220,267
5382,394,60
5383,941,227
5384,359,818
5385,423,201
5386,103,103
5387,952,377
5388,795,380
5389,62,708
5390,402,814
5391,731,220
5392,105,227
5393,14,803
5394,941,864
5395,814,380
5396,818,171
5397,726,366
5398,941,428
5399,311,4
5400,944,781
5401,941,795
5402,845,814
5403,460,814
5404,914,898
5405,814,105
5406,304,708
5407,359,65
5408,981,786
5409,171,576
5410,245,514
5411,174,394
5412,62,359
5413,4,815
5414,913,814
5415,941,377
5416,460,417
5417,174,864
5418,726,361
5419,359,563
5420,155,158
5421,245,105
5422,134,759
5423,814,157
5424,786,460
5425,194,342
5426,80,105
5427,591,550
5428,400,65
5429,303,14
5430,864,781
5431,92,913
5432,459,295
5433,349,176
5434,200,759
5435,134,245
5436,342,4
5437,158,400
5438,759,786
5439,377,981
5440,460,814
5441,630,423
5442,304,361
5443,537,4
5444,227,92
5445,379,923
5446,520,377
5447,753,379
5448,187,361
5449,624,377
5450,914,200
5451,62,726
5452,267,227
5453,864,379
5454,174,739
5455,848,227
5456,941,913
5457,423,944
5458,4,267
5459,155,227
5460,361,630
5461,514,342
5462,814,601
5463,311,387
5464,311,923
5465,4,753
5466,417,161
5467,361,781
5468,311,460
5469,864,120
5470,187,103
5471,134,759
5472,914,164
5473,255,568
5474,795,753
5475,14,187
5476,944,90
5477,359,4
5478,303,880
5479,459,876
5480,362,11
5481,120,349
5482,538,753
5483,194,550
5484,944,944
5485,35,387
5486,227,624
5487,171,995
5488,913,507
5489,514,759
5490,941,106
5491,898,864
5492,176,520
5493,898,361
5494,864,460
5495,400,898
5496,303,361
5497,295,361
5498,550,314
5499,304,227
5500,366,65
5501,731,446
5502,62,913
5503,402,400
5504,227,105
5505,174,731
5506,753,65
5507,349,176
5508,244,171
5509,225,295
5510,80,176
5511,227,550
5512,786,206
5513,898,311
5514,753,952
5515,155,200
5516,941,459
5517,944,507
5518,394,349
5519,361,200
5520,361,105
5521,62,220
5522,171,359
5523,4,120
5524,4,443
5525,981,220
5526,295,759
5527,201,400
5528,171,423
5529,507,537
5530,992,952
5531,102,446
5532,4,394
5533,550,187
5534,174,349
5535,459,913
5536,362,992
5537,366,609
5538,362,731
5539,818,133
5540,171,136
5541,913,759
5542,105,4
5543,507,379
5544,864,941
5545,174,4
5546,155,913
5547,814,174
5548,708,992
5549,359,65
5550,311,372
5551,194,359
5552,161,803
5553,304,952
5554,624,941
5555,459,379
5556,194,818
5557,781,314
5558,726,379
5559,187,563
5560,803,514
5561,4,423
5562,759,349
5563,366,952
5564,400,459
5565,759,206
5566,630,759
5567,80,304
5568,781,459
5569,187,941
5570,759,781
5571,14,105
5572,898,731
5573,315,759
5574,311,848
5575,941,80
5576,22,113
5577,227,379
5578,753,402
5579,818,400
5580,227,803
5581,708,563
5582,176,923
5583,941,941
5584,781,311
5585,200,244
5586,103,174
5587,400,952
5588,802,459
5589,171,105
5590,802,952
5591,176,394
5592,4,795
5593,187,4
5594,802,134
5595,4,200
5596,4,914
5597,200,4
5598,726,304
5599,245,913
5600,303,303
5601,814,402
5602,103,923
5603,591,134
5604,164,305
5605,400,377
5606,4,155
5607,295,295
5608,941,563
5609,537,898
5610,188,35
5611,460,941
5612,314,786
5613,913,361
5614,394,460
5615,795,913
5616,944,815
5617,60,103
5618,155,864
5619,174,941
5620,176,304
5621,379,726
5622,952,227
5623,563,941
5624,459,428
5625,400,460
5626,359,870
5627,62,914
5628,304,818
5629,161,174
5630,400,134
5631,630,200
5632,206,220
5633,786,913
5634,342,227
5635,417,898
5636,349,643
5637,155,952
5638,753,538
5639,591,818
5640,786,171
5641,898,898
5642,194,662
5643,708,864
5644,334,4
5645,200,786
5646,80,880
5647,739,227
5648,120,136
5649,795,952
5650,460,460
5651,227,591
5652,460,952
5653,609,366
5654,361,65
5655,267,731
5656,400,155
5657,507,914
5658,105,781
5659,4,311
5660,759,814
5661,227,227
5662,362,161
5663,361,514
5664,864,446
5665,786,105
5666,786,731
5667,227,206
5668,459,624
5669,155,550
5670,227,14
5671,864,944
5672,753,739
5673,4,155
5674,4,923
5675,176,759
5676,311,380
5677,428,952
5678,4,92
5679,4,923
5680,514,359
5681,786,941
5682,126,460
5683,334,759
5684,14,400
5685,349,781
5686,848,568
5687,227,795
5688,387,4
5689,194,14
5690,423,520
5691,880,359
5692,4,795
5693,550,952
5694,171,941
5695,914,80
5696,781,359
5697,267,80
5698,944,400
5699,802,423
5700,786,400
5701,14,134
5702,848,394
5703,941,786
5704,366,514
5705,171,537
5706,361,818
5707,759,944
5708,941,161
5709,618,187
5710,914,304
5711,814,174
5712,537,786
5713,914,379
5714,423,62
5715,520,786
5716,171,136
5717,781,306
5718,941,251
5719,80,781
5720,563,459
5721,314,786
5722,739,62
5723,454,158
5724,14,514
5725,35,62
5726,227,342
5727,4,366
5728,400,941
5729,136,786
5730,342,227
5731,708,914
5732,795,4
5733,708,359
5734,753,454
5735,65,944
5736,726,941
5737,171,864
5738,543,914
5739,14,174
5740,267,22
5741,113,428
5742,4,22
5743,194,201
5744,245,359
5745,359,105
5746,311,795
5747,227,200
5748,568,941
5749,913,759
5750,305,303
5751,543,227
5752,913,366
5753,244,171
5754,913,362
5755,944,781
5756,753,941
5757,913,342
5758,227,913
5759,952,514
5760,361,449
5761,227,194
5762,220,4
5763,304,723
5764,814,609
5765,753,913
5766,227,814
5767,786,814
5768,220,361
5769,334,267
5770,361,543
5771,171,550
5772,200,417
5773,941,311
5774,981,731
5775,295,120
5776,105,460
5777,200,795
5778,80,848
5779,311,520
5780,547,460
5781,227,349
5782,227,952
5783,187,507
5784,194,304
5785,366,726
5786,387,311
5787,708,913
5788,507,572
5789,952,161
5790,402,944
5791,624,944
5792,952,550
5793,105,295
5794,543,795
5795,304,136
5796,366,795
5797,952,126
5798,359,359
5799,176,563
5800,400,171
5801,723,941
5802,80,759
5803,311,80
5804,786,923
5805,428,303
5806,201,155
5807,171,303
5808,65,624
5809,781,753
5810,103,103
5811,952,4
5812,295,423
5813,113,174
5814,845,814
5815,171,60
5816,244,304
5817,941,80
5818,563,708
5819,428,923
5820,155,311
5821,136,220
5822,864,601
5823,65,220
5824,814,591
5825,753,176
5826,103,244
5827,171,781
5828,952,120
5829,880,194
5830,914,759
5831,380,65
5832,880,550
5833,563,802
5834,624,781
5835,62,558
5836,550,423
5837,341,417
5838,4,459
5839,402,913
5840,295,366
5841,134,708
5842,543,227
5843,781,400
5844,341,227
5845,944,550
5846,136,708
5847,387,864
5848,342,171
5849,507,366
5850,314,537
5851,400,400
5852,981,898
5853,295,227
5854,120,914
5855,362,255
5856,995,759
5857,992,845
5858,981,80
5859,161,591
5860,171,880
5861,563,914
5862,4,952
5863,981,334
5864,174,759
5865,941,786
5866,708,402
5867,759,174
5868,944,158
5869,200,864
5870,176,914
5871,227,394
5872,200,944
5873,306,944
5874,103,227
5875,563,423
5876,550,303
5877,981,171
5878,952,864
5879,161,134
5880,11,992
5881,952,171
5882,187,814
5883,361,795
5884,311,187
5885,227,35
5886,781,944
5887,941,941
5888,342,952
5889,449,200
5890,952,105
5891,543,400
5892,4,174
5893,864,941
5894,362,105
5895,723,155
5896,245,459
5897,514,753
5898,136,155
5899,306,864
5900,507,306
5901,244,155
5902,4,227
5903,848,952
5904,400,781
5905,914,225
5906,4,802
5907,174,402
5908,314,176
5909,624,361
5910,311,102
5911,227,60
5912,423,563
5913,176,267
5914,245,35
5915,305,952
5916,795,591
5917,898,171
5918,981,200
5919,136,161
5920,786,944
5921,630,443
5922,380,898
5923,400,245
5924,601,295
5925,227,914
5926,759,941
5927,4,314
5928,334,62
5929,944,601
5930,304,62
5931,400,4
5932,349,753
5933,361,563
5934,641,952
5935,136,92
5936,201,394
5937,244,753
5938,379,361
5939,981,818
5940,62,786
5941,992,303
5942,786,726
5943,591,400
5944,298,62
5945,521,914
5946,311,35
5947,394,361
5948,802,913
5949,864,4
5950,981,102
5951,848,155
5952,753,914
5953,708,14
5954,362,379
5955,342,995
5956,65,563
5957,941,417
5958,914,134
5959,708,361
5960,136,864
5961,848,753
5962,171,818
5963,708,460
5964,349,120
5965,759,361
5966,944,543
5967,4,227
5968,992,781
5969,314,814
5970,759,244
5971,161,14
5972,171,89
5973,314,65
5974,171,423
5975,176,267
5976,361,171
5977,952,174
5978,105,157
5979,753,521
5980,359,245
5981,759,944
5982,200,952
5983,941,913
5984,802,848
5985,342,995
5986,126,781
5987,201,14
5988,786,136
5989,361,136
5990,134,944
5991,400,4
5992,60,786
5993,759,786
5994,171,814
5995,952,423
5996,298,227
5997,304,359
5998,795,803
5999,814,227
6000,349,4
6001,400,227
6002,227,387
6003,120,394
6004,120,591
6005,311,136
6006,155,428
6007,795,4
6008,818,304
6009,4,759
6010,520,4
6011,514,708
6012,795,753
6013,864,62
6014,460,898
6015,550,753
6016,630,311
6017,305,400
6018,176,795
6019,298,944
6020,795,311
6021,304,739
6022,304,4
6023,161,227
6024,992,311
6025,103,739
6026,176,952
6027,759,795
6028,227,550
6029,914,244
6030,952,898
6031,400,304
6032,103,311
6033,941,941
6034,4,731
6035,245,941
6036,898,952
6037,295,914
6038,171,134
6039,981,304
6040,171,245
6041,298,795
6042,379,171
6043,394,359
6044,311,245
6045,14,113
6046,362,314
6047,245,818
6048,4,304
6049,134,11
6050,80,514
6051,814,708
6052,227,708
6053,314,400
6054,171,394
6055,334,206
6056,4,814
6057,227,60
6058,753,366
6059,514,35
6060,723,568
6061,802,171
6062,402,759
6063,80,781
6064,161,14
6065,361,417
6066,359,244
6067,304,267
6068,543,941
6069,914,550
6070,563,781
6071,454,201
6072,161,227
6073,136,295
6074,103,4
6075,941,361
6076,372,786
6077,786,803
6078,753,759
6079,781,781
6080,550,103
6081,126,548
6082,387,171
6083,981,944
6084,543,514
6085,802,4
6086,460,14
6087,171,194
6088,171,402
6089,200,624
6090,759,4
6091,781,227
6092,174,507
6093,777,341
6094,267,944
6095,507,362
6096,126,295
6097,267,423
6098,454,303
6099,342,864
6100,244,784
6101,311,568
6102,814,731
6103,298,65
6104,400,550
6105,387,200
6106,944,105
6107,814,315
6108,133,227
6109,305,981
6110,814,187
6111,295,944
6112,726,981
6113,311,402
6114,227,201
6115,372,245
6116,342,136
6117,161,133
6118,814,136
6119,941,359
6120,314,521
6121,777,499
6122,786,349
6123,4,400
6124,295,507
6125,723,460
6126,255,4
6127,814,311
6128,864,591
6129,514,814
6130,171,753
6131,4,981
6132,400,547
6133,187,11
6134,349,366
6135,304,267
6136,171,759
6137,176,914
6138,454,194
6139,14,941
6140,520,105
6141,362,227
6142,814,314
6143,630,941
6144,227,944
6145,361,304
6146,708,777
6147,361,366
6148,941,255
6149,923,845
6150,786,361
6151,126,460
6152,188,227
6153,981,245
6154,550,65
6155,777,187
6156,543,304
6157,349,981
6158,550,227
6159,176,749
6160,174,349
6161,753,394
6162,864,446
6163,295,14
6164,507,60
6165,803,359
6166,4,366
6167,361,200
6168,311,864
6169,941,295
6170,295,818
6171,349,120
6172,342,161
6173,923,171
6174,295,802
6175,342,134
6176,349,941
6177,227,423
6178,314,133
6179,295,225
6180,782,520
6181,174,176
6182,394,174
6183,563,952
6184,814,314
6185,171,387
6186,359,814
6187,62,550
6188,362,305
6189,359,4
6190,227,171
6191,361,992
6192,171,220
6193,814,380
6194,941,795
6195,624,981
6196,200,359
6197,244,176
6198,314,120
6199,311,400
6200,618,795
6201,387,723
6202,4,244
6203,80,454
6204,171,314
6205,723,795
6206,174,342
6207,362,362
6208,194,786
6209,550,362
6210,923,914
6211,759,311
6212,514,618
6213,514,342
6214,126,361
6215,400,818
6216,171,349
6217,814,200
6218,898,400
6219,944,227
6220,781,342
6221,941,913
6222,387,136
6223,245,295
6224,543,298
6225,802,814
6226,708,923
6227,786,227
6228,255,782
6229,459,171
6230,485,349
6231,311,134
6232,362,361
6233,380,349
6234,314,304
6235,814,814
6236,845,753
6237,341,161
6238,981,759
6239,4,314
6240,507,62
6241,227,201
6242,187,941
6243,428,4
6244,781,630
6245,244,311
6246,80,245
6247,387,601
6248,864,349
6249,194,543
6250,786,485
6251,311,227
6252,120,62
6253,538,220
6254,952,514
6255,126,174
6256,311,311
6257,864,786
6258,120,176
6259,601,334
6260,814,4
6261,941,171
6262,227,814
6263,171,550
6264,361,731
6265,428,349
6266,394,624
6267,349,372
6268,303,245
6269,120,62
6270,941,227
6271,298,543
6272,174,303
6273,305,624
6274,428,4
6275,311,795
6276,171,187
6277,4,786
6278,400,4
6279,952,155
6280,314,200
6281,174,4
6282,400,952
6283,359,914
6284,802,4
6285,295,753
6286,507,200
6287,134,311
6288,267,802
6289,4,781
6290,880,200
6291,814,454
6292,814,550
6293,304,200
6294,194,227
6295,563,176
6296,314,295
6297,547,4
6298,206,4
6299,563,601
6300,171,227
6301,155,201
6302,134,200
6303,311,362
6304,941,723
6305,981,366
6306,443,781
6307,726,362
6308,941,304
6309,359,749
6310,400,136
6311,187,802
6312,400,134
6313,267,105
6314,134,507
6315,941,206
6316,4,349
6317,981,387
6318,136,726
6319,174,200
6320,314,362
6321,981,759
6322,550,520
6323,786,454
6324,171,454
6325,136,201
6326,394,864
6327,188,174
6328,164,380
6329,171,981
6330,244,538
6331,726,188
6332,14,295
6333,814,818
6334,311,245
6335,952,200
6336,941,311
6337,304,171
6338,400,814
6339,753,387
6340,134,568
6341,80,359
6342,550,311
6343,80,171
6344,759,400
6345,227,227
6346,311,485
6347,880,944
6348,4,305
6349,359,460
6350,126,304
6351,171,304
6352,227,311
6353,267,4
6354,359,753
6355,80,314
6356,507,304
6357,105,200
6358,171,298
6359,795,563
6360,864,361
6361,981,295
6362,174,200
6363,400,803
6364,759,753
6365,543,795
6366,134,981
6367,359,164
6368,520,781
6369,306,550
6370,171,981
6371,134,941
6372,171,295
6373,499,923
6374,394,314
6375,372,311
6376,361,14
6377,814,394
6378,161,520
6379,941,880
6380,941,134
6381,359,952
6382,941,359
6383,786,913
6384,359,362
6385,342,311
6386,188,4
6387,753,913
6388,387,814
6389,244,372
6390,802,4
6391,864,814
6392,428,802
6393,941,428
6394,361,708
6395,814,155
6396,723,187
6397,992,944
6398,898,103
6399,880,194
6400,60,952
6401,359,981
6402,359,227
6403,864,134
6404,848,174
6405,400,944
6406,311,4
6407,80,244
6408,753,187
6409,171,245
6410,200,161
6411,227,349
6412,267,563
6413,848,171
6414,400,898
6415,726,485
6416,361,708
6417,880,759
6418,359,514
6419,400,795
6420,227,387
6421,255,174
6422,400,311
6423,255,543
6424,200,171
6425,295,864
6426,941,4
6427,194,402
6428,786,227
6429,80,624
6430,952,992
6431,194,880
6432,194,295
6433,550,372
6434,126,361
6435,379,174
6436,4,62
6437,311,400
6438,848,176
6439,786,227
6440,781,941
6441,4,818
6442,311,311
6443,795,14
6444,267,171
6445,295,726
6446,244,4
6447,786,311
6448,227,295
6449,342,864
6450,400,459
6451,326,304
6452,550,753
6453,314,379
6454,105,913
6455,171,759
6456,923,814
6457,4,314
6458,171,400
6459,103,349
6460,188,786
6461,176,126
6462,174,981
6463,60,845
6464,305,126
6465,311,187
6466,227,630
6467,400,200
6468,359,795
6469,514,537
6470,176,507
6471,459,342
6472,708,136
6473,941,103
6474,372,105
6475,311,944
6476,952,514
6477,4,227
6478,164,786
6479,726,120
6480,941,981
6481,304,359
6482,342,609
6483,753,4
6484,992,400
6485,334,547
6486,171,550
6487,342,786
6488,227,255
6489,848,136
6490,726,245
6491,563,818
6492,952,708
6493,304,134
6494,520,304
6495,342,848
6496,136,394
6497,923,400
6498,171,311
6499,786,777
6500,786,314
6501,507,65
6502,171,4
6503,171,814
6504,952,200
6505,400,176
6506,136,200
6507,14,80
6508,161,563
6509,134,161
6510,105,155
6511,349,342
6512,941,267
6513,941,314
6514,380,802
6515,194,543
6516,244,400
6517,103,520
6518,171,400
6519,227,176
6520,314,630
6521,255,777
6522,952,814
6523,914,134
6524,174,400
6525,848,342
6526,786,303
6527,941,227
6528,14,777
6529,543,814
6530,601,155
6531,898,103
6532,759,759
6533,133,155
6534,314,4
6535,400,795
6536,4,295
6537,80,349
6538,295,227
6539,550,171
6540,244,113
6541,550,174
6542,460,372
6543,786,400
6544,305,981
6545,952,136
6546,227,194
6547,176,303
6548,379,326
6549,314,176
6550,507,499
6551,194,311
6552,543,342
6553,4,244
6554,295,400
6555,848,514
6556,194,723
6557,759,134
6558,814,914
6559,913,80
6560,187,864
6561,795,795
6562,361,781
6563,400,753
6564,913,941
6565,171,227
6566,941,795
6567,898,641
6568,514,759
6569,134,304
6570,227,514
6571,400,400
6572,171,520
6573,155,349
6574,992,361
6575,227,618
6576,952,941
6577,305,361
6578,753,311
6579,941,164
6580,361,753
6581,952,314
6582,295,194
6583,311,4
6584,803,944
6585,227,295
6586,155,155
6587,14,366
6588,311,708
6589,105,14
6590,341,507
6591,759,136
6592,174,4
6593,507,802
6594,295,304
6595,4,244
6596,14,174
6597,194,543
6598,4,342
6599,803,311
6600,244,400
6601,641,400
6602,726,952
6603,400,188
6604,171,65
6605,311,941
6606,941,550
6607,171,514
6608,164,914
6609,120,126
6610,171,334
6611,485,120
6612,400,342
6613,295,387
6614,303,641
6615,244,341
6616,311,618
6617,295,267
6618,304,174
6619,753,298
6620,4,795
6621,200,898
6622,4,379
6623,176,314
6624,227,786
6625,708,194
6626,361,514
6627,174,171
6628,377,443
6629,460,157
6630,311,171
6631,759,134
6632,295,802
6633,14,723
6634,314,295
6635,4,342
6636,171,311
6637,543,305
6638,298,380
6639,136,759
6640,941,171
6641,4,105
6642,155,244
6643,514,227
6644,781,349
6645,361,227
6646,200,14
6647,171,802
6648,80,759
6649,359,341
6650,295,759
6651,550,941
6652,795,174
6653,4,923
6654,194,923
6655,923,188
6656,803,624
6657,400,753
6658,624,187
6659,550,295
6660,174,563
6661,781,349
6662,786,306
6663,295,133
6664,267,753
6665,359,400
6666,520,361
6667,923,952
6668,295,923
6669,538,136
6670,402,753
6671,171,460
6672,981,120
6673,423,981
6674,520,880
6675,155,174
6676,171,923
6677,227,171
6678,227,227
6679,394,550
6680,171,305
6681,311,171
6682,4,4
6683,227,898
6684,4,267
6685,194,80
6686,992,92
6687,944,227
6688,428,759
6689,4,394
6690,845,4
6691,295,543
6692,400,4
6693,4,514
6694,913,708
6695,103,4
6696,485,803
6697,188,136
6698,952,295
6699,941,200
6700,155,4
6701,227,795
6702,267,708
6703,4,400
6704,400,759
6705,981,400
6706,923,334
6707,194,992
6708,941,14
6709,267,753
6710,361,981
6711,342,641
6712,377,952
6713,898,171
6714,848,161
6715,361,314
6716,814,305
6717,341,814
6718,171,952
6719,538,103
6720,923,359
6721,171,941
6722,941,913
6723,171,818
6724,630,361
6725,914,726
6726,941,155
6727,563,387
6728,377,520
6729,864,923
6730,227,372
6731,174,630
6732,898,543
6733,133,848
6734,914,459
6735,171,550
6736,295,379
6737,164,298
6738,520,864
6739,848,244
6740,194,514
6741,295,952
6742,227,514
6743,818,814
6744,295,923
6745,105,361
6746,781,134
6747,267,4
6748,60,550
6749,295,543
6750,848,726
6751,543,944
6752,80,194
6753,314,941
6754,786,898
6755,227,781
6756,126,753
6757,174,952
6758,361,244
6759,914,563
6760,80,314
6761,220,174
6762,361,194
6763,62,255
6764,311,161
6765,4,786
6766,941,245
6767,359,923
6768,380,171
6769,981,4
6770,981,200
6771,295,349
6772,361,941
6773,174,848
6774,914,802
6775,362,176
6776,981,864
6777,311,334
6778,818,992
6779,187,898
6780,952,914
6781,550,244
6782,941,171
6783,267,848
6784,379,106
6785,726,507
6786,194,708
6787,786,295
6788,4,723
6789,941,4
6790,387,786
6791,311,361
6792,164,563
6793,174,558
6794,295,460
6795,723,200
6796,227,227
6797,136,255
6798,941,227
6799,227,803
6800,880,227
6801,941,295
6802,380,795
6803,941,550
6804,814,543
6805,80,400
6806,174,361
6807,361,952
6808,845,914
6809,188,952
6810,105,379
6811,563,311
6812,941,941
6813,981,60
6814,362,952
6815,601,802
6816,941,244
6817,126,361
6818,227,914
6819,913,342
6820,188,349
6821,161,802
6822,194,992
6823,171,864
6824,952,171
6825,848,753
6826,298,267
6827,295,802
6828,845,802
6829,227,708
6830,786,941
6831,848,753
6832,311,802
6833,171,362
6834,981,176
6835,103,174
6836,952,845
6837,898,62
6838,786,460
6839,194,4
6840,80,981
6841,164,126
6842,423,267
6843,311,992
6844,227,941
6845,387,267
6846,171,303
6847,4,105
6848,103,723
6849,848,795
6850,4,194
6851,255,786
6852,133,298
6853,848,14
6854,194,400
6855,848,941
6856,134,981
6857,161,941
6858,171,103
6859,753,944
6860,105,120
6861,311,400
6862,267,187
6863,848,295
6864,543,641
6865,120,361
6866,814,864
6867,380,304
6868,507,194
6869,514,359
6870,136,311
6871,311,164
6872,898,255
6873,155,864
6874,304,361
6875,161,361
6876,880,428
6877,314,126
6878,362,361
6879,194,311
6880,267,818
6881,311,864
6882,304,227
6883,311,981
6884,171,4
6885,423,814
6886,105,814
6887,4,359
6888,4,898
6889,295,781
6890,176,171
6891,311,171
6892,174,400
6893,14,520
6894,845,394
6895,171,941
6896,941,245
6897,194,158
6898,795,803
6899,311,220
6900,187,814
6901,80,306
6902,359,952
6903,227,105
6904,14,624
6905,174,200
6906,304,155
6907,814,164
6908,941,267
6909,295,227
6910,624,400
